"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Pocillopora_acuta_HIv2___RNAseq.g6965.t1",32.1293950899886,3.79003021213611,0.8444770581816,3.96887854439828e-07,5.1384288919317e-06
"Pocillopora_acuta_HIv2___TS.g17001.t1",16.03619498149,1.5050747470784,3.38709969346205,0.00978408898564787,0.0379009911716763
"Pocillopora_acuta_HIv2___TS.g16824.t1",39.7968441599584,1.26025413976902,0.504306437942947,0.00178777400461319,0.00912305399813798
"Pocillopora_acuta_HIv2___RNAseq.g6962.t1",96659.6732514547,2.62993042834902,0.219273320001171,3.92904087908579e-34,8.87928157951253e-32
"Pocillopora_acuta_HIv2___TS.g16866.t1",1110.94313284722,2.84005151565876,0.276527621329122,7.01572307872923e-26,8.49640989692419e-24
"Pocillopora_acuta_HIv2___TS.g16868.t1",4684.06970660748,2.1133224223063,0.415903231309803,3.94716353236445e-08,6.20153048837223e-07
"Pocillopora_acuta_HIv2___RNAseq.g6968.t1",3162.65466128101,1.86568975814891,0.728019853922881,0.000757680019014976,0.00441372588292015
"Pocillopora_acuta_HIv2___RNAseq.g6969.t1",99.3694636384319,2.67297398419505,0.732667618605247,1.52321222983545e-05,0.000140759491600457
"Pocillopora_acuta_HIv2___RNAseq.g6970.t1",7727.36703705959,2.5952397823387,0.340377174240136,2.10255378292588e-15,9.22317830149687e-14
"Pocillopora_acuta_HIv2___TS.g16873.t1",3938.61977815266,2.54031593456847,0.340818611854052,7.46410958539982e-15,3.0520852619718e-13
"Pocillopora_acuta_HIv2___RNAseq.g6972.t1",220.524094791179,2.60399869853231,0.511449234045857,2.42792739744825e-08,3.94436908580312e-07
"Pocillopora_acuta_HIv2___RNAseq.g6973.t1",3634.93481838031,2.87798724066829,0.354412503261659,3.48860004354384e-17,1.85894643583449e-15
"Pocillopora_acuta_HIv2___TS.g16880.t1",1874.4310090541,3.41559553512278,0.238572970853041,1.18740294142282e-47,7.15579901198884e-45
"Pocillopora_acuta_HIv2___RNAseq.g6978.t1",451.574162845866,1.1335878364906,0.295915767412586,2.66171884038845e-05,0.000230959086626918
"Pocillopora_acuta_HIv2___RNAseq.g6979.t1",724.525126531036,1.56533160605942,0.242610722984244,1.49270446936107e-11,4.10226306449491e-10
"Pocillopora_acuta_HIv2___RNAseq.g7007.t1",7779.17824358353,1.38825651360762,0.276302709948188,8.19416656883809e-08,1.21359011131575e-06
"Pocillopora_acuta_HIv2___RNAseq.g7044.t1",19.6582534080726,1.26330321780138,0.760714876371738,0.010139660092568,0.0390334504339146
"Pocillopora_acuta_HIv2___RNAseq.g7085.t1",14655.9827137908,2.02001936930849,0.429642222291361,2.4464403868388e-07,3.29722324980175e-06
"Pocillopora_acuta_HIv2___RNAseq.g7089.t1",132.006741961147,1.47740055902495,0.426423820358011,6.72494971624802e-05,0.000526982050365181
"Pocillopora_acuta_HIv2___RNAseq.11610_t",365.644504678447,1.60205147086746,0.529300908807354,0.000249936991231875,0.0016710454483078
"Pocillopora_acuta_HIv2___RNAseq.g7091.t1",88.0403426901567,1.45069462501384,0.645537731742189,0.00248166124198031,0.0120586154148135
"Pocillopora_acuta_HIv2___RNAseq.g7092.t1",639.284663554628,1.50692126844949,0.513257305397825,0.000384113003205159,0.00243605217342165
"Pocillopora_acuta_HIv2___RNAseq.g14603.t1",104.064898206433,1.00107513235054,0.40569219511311,0.00303358275174226,0.0143091712689803
"Pocillopora_acuta_HIv2___RNAseq.g14608.t1",68.6758382532358,1.22724438988773,0.613491436196728,0.00588923181371079,0.0249463831474475
"Pocillopora_acuta_HIv2___TS.g19861.t1",680.462127175318,1.34430117933506,0.199016605281386,2.43837359268502e-12,7.38249689048452e-11
"Pocillopora_acuta_HIv2___TS.g19862.t1",230.123498147402,2.33449181476038,0.362544138484521,9.45616489518379e-12,2.66531168888638e-10
"Pocillopora_acuta_HIv2___RNAseq.11672_t",3076.57149925747,1.1379477045738,0.423828276199699,0.00134969603712128,0.00720013969390022
"Pocillopora_acuta_HIv2___RNAseq.g14637.t1",269.933862774756,1.1024724873907,0.28478868847997,2.38158420251892e-05,0.00020879902234138
"Pocillopora_acuta_HIv2___RNAseq.g14639.t1",2344.6695610117,1.46409992701532,0.26131207686412,3.09121109553201e-09,5.9726445831306e-08
"Pocillopora_acuta_HIv2___RNAseq.g14674.t1",6.87695190079888,6.25962080619675,2.8845213097105,0.000123724391883791,0.000902474951864735
"Pocillopora_acuta_HIv2___RNAseq.g14692.t1",383.419837877013,1.81397305001228,0.296513690605871,1.02531966605864e-10,2.45291739769474e-09
"Pocillopora_acuta_HIv2___RNAseq.g14717.t1",2640.73644114,1.51762874552158,0.225445113062427,2.38112541861536e-12,7.21780424797287e-11
"Pocillopora_acuta_HIv2___RNAseq.g14768.t1",27.8640303554707,1.44582822298328,0.870590396843375,0.00752373955784686,0.0304693395117859
"Pocillopora_acuta_HIv2___TS.g20043.t1",12.0617378697424,3.64768120087715,1.34166092548182,0.000377350451520852,0.00240158845321707
"Pocillopora_acuta_HIv2___RNAseq.g14784.t1",5230.18051726189,1.22196162067991,0.253686604941279,2.70790678600855e-07,3.63028753499272e-06
"Pocillopora_acuta_HIv2___RNAseq.g14785.t1",7658.88536711179,1.37716863861135,0.341221421177799,7.13368891380187e-06,7.07035017934182e-05
"Pocillopora_acuta_HIv2___RNAseq.g14788.t1",765.619000119316,1.82589635084406,0.429820222075747,2.10023123285295e-06,2.31932603554717e-05
"Pocillopora_acuta_HIv2___RNAseq.g14798.t1",6796.29813953565,1.94854090153412,0.296992852970466,4.91933045701494e-12,1.43945864968214e-10
"Pocillopora_acuta_HIv2___RNAseq.g14805.t1",2468.56506713397,1.08012266210068,0.218785024522557,1.89565306894754e-07,2.60341154791813e-06
"Pocillopora_acuta_HIv2___RNAseq.g14849.t1",24429.8882041472,2.06206811220646,0.177250667157151,2.76127201354437e-32,5.33515694158944e-30
"Pocillopora_acuta_HIv2___TS.g20118.t1",1949.13898868904,1.08122240327816,0.210874676463264,7.03494808660718e-08,1.05486712689641e-06
"Pocillopora_acuta_HIv2___RNAseq.g14865.t1",42.8261390791206,1.47525068412618,0.630919724203486,0.00193707092153869,0.00977066602133635
"Pocillopora_acuta_HIv2___RNAseq.g14868.t1b",134.847339970325,1.34862908130872,0.379572317838834,5.61791818591864e-05,0.000448989981698095
"Pocillopora_acuta_HIv2___TS.g20137.t1",855.522248218504,3.48891946172357,0.321513712121437,1.33611937000702e-28,2.06210471794193e-26
"Pocillopora_acuta_HIv2___RNAseq.g14886.t1",4319.25093608337,1.53745928052593,0.197724188943647,1.05678074156682e-15,4.81949141437796e-14
"Pocillopora_acuta_HIv2___RNAseq.g14899.t1",3450.43645060338,1.17571673025012,0.206628822327024,2.71152193984638e-09,5.26717819028793e-08
"Pocillopora_acuta_HIv2___RNAseq.g14925.t1",494.260377053564,1.05615899942977,0.230474552383845,1.13433419399475e-06,1.32860401592787e-05
"Pocillopora_acuta_HIv2___RNAseq.g9998.t1",9.53966208357026,2.4744229562597,1.74876648310886,0.0049128735080875,0.0215361519506759
"Pocillopora_acuta_HIv2___RNAseq.g10011.t1",13.6454367339336,2.52552224551405,1.52029872023486,0.00328083138650594,0.015294100739234
"Pocillopora_acuta_HIv2___RNAseq.g10026.t1",33.0877398868191,1.5775411982987,0.61883187202843,0.00102723522191034,0.00573326366080987
"Pocillopora_acuta_HIv2___RNAseq.g10028.t1",110.931425942614,2.9125837146373,0.357745484804016,2.76531793658846e-17,1.48570596139765e-15
"Pocillopora_acuta_HIv2___RNAseq.g10049.t1",28.4725016651336,1.57683654987246,0.840681325828257,0.0044850803932075,0.020000579539549
"Pocillopora_acuta_HIv2___RNAseq.g10092.t1",72.0328846598039,1.48422306841401,0.587467258033507,0.00120766121463658,0.00656228274016025
"Pocillopora_acuta_HIv2___RNAseq.g10113.t1",147.041978039174,1.37891355265473,0.320657533126306,2.59713677491859e-06,2.81908385096284e-05
"Pocillopora_acuta_HIv2___RNAseq.g10115.t1",172.729479912822,1.45695057008646,0.291358356877633,8.29052829489112e-08,1.22499452231167e-06
"Pocillopora_acuta_HIv2___TS.g14273.t1",4.8069718558327,5.07858053804566,3.22612378726327,0.00155221317998058,0.00808781442608071
"Pocillopora_acuta_HIv2___RNAseq.g26597.t2",1804.26459008581,1.08415230917734,0.220192552907778,2.01004539276252e-07,2.74709821469828e-06
"Pocillopora_acuta_HIv2___RNAseq.g26609.t2",2981.46873697499,1.12932400717532,0.203087981873613,6.04642427269083e-09,1.10260118707549e-07
"Pocillopora_acuta_HIv2___RNAseq.g26676.t1",2319.35684795601,1.86897767787493,0.273353457732704,8.60801211716594e-13,2.75097720577762e-11
"Pocillopora_acuta_HIv2___TS.g1920.t1",17.7164998044421,8.33750494147984,2.78325176042038,1.8549776090313e-08,3.07474382856524e-07
"Pocillopora_acuta_HIv2___RNAseq.g26746.t1",2783.15651924195,1.39708648957557,0.20667312298952,2.23093013212656e-12,6.79507491868296e-11
"Pocillopora_acuta_HIv2___RNAseq.g26750.t1b",147.7050151021,3.49702552841336,0.392021882191491,2.96191250457674e-20,2.10586987088039e-18
"Pocillopora_acuta_HIv2___RNAseq.g20335.t1",9384.35422948892,2.01713585700475,0.277810321174147,3.75896989177918e-14,1.4179327411449e-12
"Pocillopora_acuta_HIv2___RNAseq.g20357.t1",966.959627849794,2.86645897630041,0.296306805935865,2.82541517021913e-23,2.61000304282542e-21
"Pocillopora_acuta_HIv2___RNAseq.g20358.t1",5200.26272178162,3.4787345117957,0.192173197611075,2.3653536078187e-74,4.60534347442301e-71
"Pocillopora_acuta_HIv2___RNAseq.g20359.t1",1865.39011757702,1.87956656886311,0.211876711805894,8.3175502183182e-20,5.62902442716182e-18
"Pocillopora_acuta_HIv2___RNAseq.g20360.t1",919.22851069892,2.90425666702745,0.20923271297791,6.11539338930079e-45,2.92050419012438e-42
"Pocillopora_acuta_HIv2___RNAseq.g20361.t1",190.268242092374,1.58695742065527,0.321782242107927,1.02023027361027e-07,1.48152888441478e-06
"Pocillopora_acuta_HIv2___RNAseq.g20390.t1",28.5225600630193,3.03638562811191,1.14875535657174,0.000325631461837567,0.00211606108615421
"Pocillopora_acuta_HIv2___TS.g14356.t2",1402.08837409587,1.4806704123501,0.197192842597366,9.03442173973469e-15,3.64705340756658e-13
"Pocillopora_acuta_HIv2___RNAseq.g20406.t1",181.106337424241,1.65293975137909,0.327371760680402,5.30801205512043e-08,8.14742832790498e-07
"Pocillopora_acuta_HIv2___RNAseq.g20424.t1",453.743779914395,1.65635951622,0.429372630564146,1.23224980414613e-05,0.000116291852321934
"Pocillopora_acuta_HIv2___RNAseq.g20425.t1",226.252145287661,1.93023740948762,0.453848887058293,1.87774620313104e-06,2.09927712665414e-05
"Pocillopora_acuta_HIv2___RNAseq.g20434.t1",1677.4532320682,1.45340856839761,0.237794493566071,1.47622910103032e-10,3.44078382308368e-09
"Pocillopora_acuta_HIv2___RNAseq.g20438.t1",1445.8378441182,1.84408474056173,0.258906965919904,1.15251592133788e-13,4.07990636153608e-12
"Pocillopora_acuta_HIv2___RNAseq.g20449.t1",18.0476112294923,1.44129749550261,0.877089804720647,0.0080238291646082,0.0320862487768738
"Pocillopora_acuta_HIv2___TS.g14404.t2a",109.928640731426,1.57165411546795,0.35628441062232,1.25592911830968e-06,1.45486599146619e-05
"Pocillopora_acuta_HIv2___TS.g14415.t1",155.870473921476,1.8562480853924,0.326628608721884,1.39463797251344e-09,2.85134747352889e-08
"Pocillopora_acuta_HIv2___TS.g14419.t3",1831.01314075582,1.00923147970365,0.217009440881304,8.80335462201934e-07,1.05853543390941e-05
"Pocillopora_acuta_HIv2___RNAseq.g20475.t1",1287.21007654438,1.45885241676596,0.263920495150692,4.74793463162774e-09,8.88868146901846e-08
"Pocillopora_acuta_HIv2___RNAseq.g20476.t1",7204.41696641966,1.35279434479654,0.247967236165591,7.8330742934867e-09,1.39523535145983e-07
"Pocillopora_acuta_HIv2___RNAseq.g20478.t1",838.488410985204,2.45244131957643,0.287219411682483,1.1138035008567e-18,6.90967657112352e-17
"Pocillopora_acuta_HIv2___RNAseq.g20479.t1",1368.59714104425,1.23326588142861,0.262383368737824,4.8961525738472e-07,6.23372825938865e-06
"Pocillopora_acuta_HIv2___RNAseq.g20545.t1",15110.7730401661,1.28568013004045,0.184279289344678,5.66083243166427e-13,1.84640888760121e-11
"Pocillopora_acuta_HIv2___RNAseq.g20554.t1",17.2425620124786,1.27935298901136,0.808063528957994,0.0110370402035025,0.0418013653435362
"Pocillopora_acuta_HIv2___RNAseq.g20566.t1",9.76074577189928,2.14581316739451,1.34866966861772,0.00456443490745616,0.0202829237086084
"Pocillopora_acuta_HIv2___RNAseq.g20581.t1",570.338008774327,2.11911683397333,0.267279592489219,2.12100656391054e-16,1.05471114222279e-14
"Pocillopora_acuta_HIv2___RNAseq.g20582.t1",169.356143550911,1.56205038900073,0.332016210574923,3.2111200127396e-07,4.20904498407312e-06
"Pocillopora_acuta_HIv2___RNAseq.g20639.t1",677.029684864751,1.42995296000158,0.320879139361444,1.20271339274259e-06,1.39898339539098e-05
"Pocillopora_acuta_HIv2___RNAseq.g20668.t1",7127.64506843907,2.4901995086259,1.49810318479911,0.00285228700515419,0.013593341439928
"Pocillopora_acuta_HIv2___RNAseq.g20669.t1",7689.00412195023,1.29049747452372,0.359259678846508,5.63444079114602e-05,0.000450168342375937
"Pocillopora_acuta_HIv2___RNAseq.g3610.t1",265.88785351303,1.04252662813178,0.277542864997492,4.13786698141464e-05,0.000342490356986874
"Pocillopora_acuta_HIv2___RNAseq.g3657.t1",592.590675149486,1.41802588710718,0.3138112056099,9.20571377739877e-07,1.10272513686578e-05
"Pocillopora_acuta_HIv2___RNAseq.g3658.t1",1556.39505184584,1.14022940335189,0.193919838294412,9.19383300783809e-10,1.93597475842867e-08
"Pocillopora_acuta_HIv2___RNAseq.g3686.t1",260.020123177652,1.45354926219542,0.402209910814299,3.94171710690263e-05,0.000327863298366127
"Pocillopora_acuta_HIv2___TS.g3507.t1",250.303032158735,2.3014730597703,0.28329571012824,4.06434513056975e-17,2.15214727196341e-15
"Pocillopora_acuta_HIv2___TS.g3518.t1",77.2905290007824,1.51298370677396,0.602486598236485,0.00120619401601435,0.00655853420823615
"Pocillopora_acuta_HIv2___RNAseq.g3700.t1",5808.58465954959,1.81815214976348,0.293510950866098,6.29381112985101e-11,1.56332339065416e-09
"Pocillopora_acuta_HIv2___RNAseq.g3701.t2",1600.25103788374,1.10220068862851,0.245645694742594,1.62471000625916e-06,1.83503056530235e-05
"Pocillopora_acuta_HIv2___RNAseq.g3729.t1",38.8052132441371,1.24732751571411,0.555483298386741,0.00336032823216483,0.0156032412189183
"Pocillopora_acuta_HIv2___TS.g3551.t1",1513.23176439274,1.64460307407385,0.24233009598738,1.45055355373255e-12,4.51598536267215e-11
"Pocillopora_acuta_HIv2___RNAseq.g3736.t1",765.19729251408,1.80844910426991,0.268197421326599,1.71855705086077e-12,5.31115964766018e-11
"Pocillopora_acuta_HIv2___RNAseq.g3758.t1",881.164224601054,1.08204147225752,0.254559777158939,4.93328367202087e-06,5.07174423324615e-05
"Pocillopora_acuta_HIv2___RNAseq.g3773.t1",2620.97264469464,1.15559513566044,0.217890994724432,2.45998873217197e-08,3.99133171794902e-07
"Pocillopora_acuta_HIv2___TS.g3599.t1",7646.85395075325,1.4490767173728,0.217941497704591,3.87544515531683e-12,1.14861115136094e-10
"Pocillopora_acuta_HIv2___RNAseq.g3814.t1",2258.14518001494,1.28537570111952,0.215472921420091,4.41324380379289e-10,9.66294238043268e-09
"Pocillopora_acuta_HIv2___TS.g3666.t1b",97.1600354020068,1.02179954755989,0.402061600194746,0.00240421589250893,0.0117182954853251
"Pocillopora_acuta_HIv2___RNAseq.g3850.t1",13919.1948767432,2.72353338385119,0.207220110991215,1.16684195122801e-40,3.78640213173489e-38
"Pocillopora_acuta_HIv2___RNAseq.g3859.t1",3786.10519318523,1.81256798133333,0.223711780738629,6.32586532345044e-17,3.2743144622056e-15
"Pocillopora_acuta_HIv2___RNAseq.g3884.t1",914.141625352555,2.17622097942357,0.43688091796096,5.06224229846433e-08,7.8033139352272e-07
"Pocillopora_acuta_HIv2___RNAseq.g3904.t1",6380.27837270864,1.92902847414054,0.159309575480587,1.03147377337936e-34,2.35203898000044e-32
"Pocillopora_acuta_HIv2___RNAseq.g2322.t1b",3777.71585068377,1.49610902253768,0.258848050819144,1.06184425805754e-09,2.221185125264e-08
"Pocillopora_acuta_HIv2___TS.g22255.t1",18.2376923472071,2.62318148212222,0.991359922498263,0.00042431159443952,0.00265375605803279
"Pocillopora_acuta_HIv2___TS.g22280.t1",9.82441213253666,7.09433637691928,2.83449417298034,1.09013346060156e-05,0.000104279546565707
"Pocillopora_acuta_HIv2___TS.g22295.t2",936.728995071748,1.24177476681419,0.202347751815232,1.64651929175854e-10,3.79900180434827e-09
"Pocillopora_acuta_HIv2___RNAseq.g2393.t1",1238.67275989307,1.97158016168968,0.206229809458501,1.22657024132815e-22,1.05958086615211e-20
"Pocillopora_acuta_HIv2___TS.g22321.t1",7.27036655485822,2.41143831811259,2.07251188509807,0.00648388040706748,0.0269993044922238
"Pocillopora_acuta_HIv2___RNAseq.g2419.t1",23.1209513189092,3.34559288096702,1.12161556512703,0.000127977240028136,0.000930012036276818
"Pocillopora_acuta_HIv2___RNAseq.g2445.t1",5092.10706243854,1.33430685342384,0.328420108445026,7.3158202898073e-06,7.24171792551086e-05
"Pocillopora_acuta_HIv2___RNAseq.g30976.t1",5.40830628802847,5.46777580213399,3.10127179115959,0.000857824782855241,0.00490934667506868
"Pocillopora_acuta_HIv2___TS.g14883.t1",280.8674225178,2.39615503740919,0.43092281908174,2.02747029103612e-09,4.04710572053748e-08
"Pocillopora_acuta_HIv2___RNAseq.g31002.t1",3421.83579404768,1.96748459280756,0.267429921548377,1.90600912374156e-14,7.36534304290422e-13
"Pocillopora_acuta_HIv2___RNAseq.g31023.t1",3652.16319312332,1.497112187568,0.221180564551298,1.69830997434968e-12,5.2614349768378e-11
"Pocillopora_acuta_HIv2___RNAseq.g31024.t1",894.477928514878,1.03427310436654,0.209263060538387,1.98456003586932e-07,2.71519994961558e-06
"Pocillopora_acuta_HIv2___TS.g14930.t1",6924.42335021817,2.74787356287766,0.722539650103066,8.76163868706786e-06,8.54259771989117e-05
"Pocillopora_acuta_HIv2___RNAseq.g31062.t1",1026.02684261702,1.31964066923715,0.330033275568831,1.02448238498579e-05,9.85650086799588e-05
"Pocillopora_acuta_HIv2___RNAseq.g31076.t1",6046.39404234921,1.043625610542,0.275467987288276,3.87652853155413e-05,0.000322971736873491
"Pocillopora_acuta_HIv2___RNAseq.g3959.t1",65.3309994623332,1.11470373481855,0.446985821909235,0.00233101901700086,0.011402249852702
"Pocillopora_acuta_HIv2___RNAseq.g3968.t1",192.886127741553,1.26500150782043,0.264001535632042,2.96442585728028e-07,3.91753262287747e-06
"Pocillopora_acuta_HIv2___RNAseq.g3997.t1",4545.86006366083,1.00197546551913,0.18660881449999,2.17735833607267e-08,3.56245099187687e-07
"Pocillopora_acuta_HIv2___RNAseq.g4009.t1",70.7151975909922,1.25486622552083,0.444498432416574,0.000727811084760634,0.00426229207921712
"Pocillopora_acuta_HIv2___RNAseq.g4018.t1",641.84111545111,3.64524689427072,0.260868048499846,1.65981247322684e-45,8.40230270196891e-43
"Pocillopora_acuta_HIv2___RNAseq.g4019.t1",305.910763085306,4.3014081839874,0.343875792764748,4.23037651366087e-37,1.15134473050828e-34
"Pocillopora_acuta_HIv2___RNAseq.g4027.t1",671.197684986817,2.10885601743881,0.409210916553786,2.18859080755747e-08,3.5785156285586e-07
"Pocillopora_acuta_HIv2___RNAseq.g4038.t1",35647.8611122804,1.60343279108038,0.160313413062059,2.10255602716095e-24,2.25499133913011e-22
"Pocillopora_acuta_HIv2___RNAseq.g4102.t1",701.166893216729,2.6531600103368,0.25021830538164,2.22131504015969e-27,3.1062820431758e-25
"Pocillopora_acuta_HIv2___RNAseq.g29449.t1",93.6714034970862,4.7403495054333,0.572195226175456,9.33374406444666e-18,5.23827929080287e-16
"Pocillopora_acuta_HIv2___RNAseq.g29414.t1",1456.90395754802,1.78038298699,0.327378155366972,5.80847435989960e-09,1.06534996031463e-07
"Pocillopora_acuta_HIv2___RNAseq.g29431.t1",1462.63340130445,1.00564165285593,0.188865515222682,2.77359069769893e-08,4.48290894951837e-07
"Pocillopora_acuta_HIv2___RNAseq.g29441.t1",18537.8475492602,1.26095683697133,0.273368524194141,7.1844102306673e-07,8.79833837506088e-06
"Pocillopora_acuta_HIv2___TS.g7378.t1",85.2335941764518,2.09267681844384,0.667015595562403,0.000119986477922798,0.000878500938010973
"Pocillopora_acuta_HIv2___RNAseq.g29445.t1",2088.57800569856,1.94085128522614,0.20243217085887,9.46423482213385e-23,8.26031888217345e-21
"Pocillopora_acuta_HIv2___TS.g7403.t1",90.3933014013541,1.66952050551903,0.438820377951047,1.4901152819401e-05,0.000138154973997018
"Pocillopora_acuta_HIv2___RNAseq.g29490.t1",37.2455431883344,1.69080533129164,1.07752642715385,0.00615825310869442,0.0258493440189328
