"","POR_R0_C1","POR_R0_C2","POR_R0_C3","POR_R0_H1","POR_R0_H2","POR_R0_H3","POR_R1_C1","POR_R1_C2","POR_R1_C3","POR_R1_H1","POR_R1_H2","POR_R1_H3","POR_R3_C1","POR_R3_C2","POR_R3_C3","POR_R3_H1","POR_R3_H2","POR_R3_H3","POR_R12_C1","POR_R12_C2","POR_R12_C3","POR_R12_H1","POR_R12_H2","POR_R12_H3","POR_R24_C1","POR_R24_C2","POR_R24_C3","POR_R24_H2","POR_R24_H3","POR_R72_C1","POR_R72_C2","POR_R72_C3","POR_R72_H3","POR_R120_C1","POR_R120_C2","POR_R120_C3","POR_R120_H1","POR_R120_H2","POR_R120_H3"
"Porites_compressa_HIv1___RNAseq.g9668.t2",13.2787336129728,14.0226854135765,14.0596630292746,13.5589345424555,12.9884981055947,14.0989072086811,13.2217914892886,14.4232032915634,13.9477332395345,14.0568927386393,13.5719812853458,14.6386505542752,14.0524429590351,13.759709929729,13.7691298231425,14.4882167951748,14.8820680739029,14.2131177842048,13.4763294910906,14.0752777803434,13.6706982776043,12.6634030184484,13.0960732393165,14.1901491121289,14.2405860829091,13.4918282305242,13.8870083237408,14.3737937632265,13.8333676165185,14.286872527625,14.4266580221714,14.6145549284105,14.2241282350018,13.2924969249034,13.7983025043316,13.2288724426435,13.1196801580393,12.3276949093584,13.9301132148234
"Porites_compressa_HIv1___RNAseq.g9669.t1",9.87657877204712,9.28142938820629,9.86812221986042,9.80489170975468,10.0089238319149,9.81419202052975,9.91211286007669,9.95883019314896,9.82891350291512,9.61064009134745,9.9257758828349,9.54844342568961,9.99608359137043,9.59739187466857,9.97864844797,8.90626171432405,8.88044051627318,9.07639874744849,9.93425734662768,10.3142723725615,9.89822807856405,9.46100478593363,9.77861582722083,9.20090108571851,9.80489289276121,10.1859018141415,9.85887828975397,9.59167880560577,9.46778970003909,9.60346425894128,9.85707814251205,9.88242482674803,9.6494207710673,9.82111762523778,9.94118982939811,10.3079402420841,9.75460686290853,9.76652521320375,9.59289097917569
"Porites_compressa_HIv1___RNAseq.g9670.t1",6.37310309435882,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.65384820642999,6.25520863603687,5.95259633467598,6.67163287655828,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.60458615075791,6.2232355047611,5.95259633467598,6.22875190131231,6.20774271264972,6.88260446746318,5.95259633467598,5.95259633467598,6.49094333457766,7.2121769204209,6.33082281759883,6.46962537320732,6.1533446737004,5.95259633467598,6.33678283123979,5.95259633467598,5.95259633467598,6.23260060213668,6.59400871943579
"Porites_compressa_HIv1___TS.g4315.t2",11.6276136744724,10.3947187713349,11.0008514540981,10.1074550057081,11.6990912490575,10.43549303785,11.0838057546952,10.6660447873257,10.9947243434879,10.4964540090776,10.5270852614054,10.2556265346588,11.7080837690187,10.0580149189442,11.9951029165208,10.9048851929465,9.87949090674181,12.0873259490824,11.2973624310229,11.4233940051172,11.892673327626,10.9144595823928,10.7775689365546,11.1969159552204,10.8975523068401,11.8812758575986,10.3178091802632,11.5301640232335,10.263518411344,10.756054563503,10.751694606623,11.992839732493,11.6901358311166,10.7105768238434,11.6165611652983,11.5567182899874,11.3857495736721,11.1853032021292,11.5768825896762
"Porites_compressa_HIv1___RNAseq.g9672.t1",11.226723514624,10.6472560235837,11.0461830298919,10.7576323535727,12.0063133877863,10.931127215206,12.1290189553091,9.79253836544179,11.3499219668906,11.7545324434665,12.3376612539832,11.7135696323818,11.6866915705652,10.3157650950603,11.8516249543211,11.4735960546129,11.1167491219098,11.7442934975522,11.9936058927264,10.9741282900239,12.4384049749877,8.49044940939685,9.55630262817635,9.77338670744743,11.2761387664148,12.0343718031465,10.1765804392541,10.5517098392422,10.7693158391807,11.2157744951944,11.5227520515584,11.8408870735263,10.7337005476805,12.4332142030542,12.2314426348449,12.3966618750622,9.44321978808097,9.41696068426975,9.85165122997693
"Porites_compressa_HIv1___RNAseq.g9673.t1",9.17013235032927,9.39224774215373,9.39590683580138,9.16071421590962,8.90289064020928,8.96970382109832,8.52345871483764,9.03981809781659,9.32645984104761,9.11446378242388,8.71766157060846,9.09792359806841,9.0449094791795,9.7170179680318,8.78214997650076,9.42245364541987,9.20860311298181,8.68391004550287,9.10109630127093,9.35691939820043,8.97207649494147,9.75895895820907,9.57384360857538,9.76329490526976,9.10322701905062,8.95735732383863,9.75383150245902,9.49150904431269,9.60622921553746,9.09515193503128,9.11082114211487,8.38132190339478,9.39067989855218,8.84575998451229,8.99617358596077,8.47395198027729,9.57082760973829,9.57182984839288,9.21668258498729
"Porites_compressa_HIv1___TS.g4318.t1a",8.64927788605096,8.39545813674452,8.72483900263755,8.18087848763971,8.65309348097148,8.89335952290567,8.69772604450707,8.9027476898743,8.2710303917659,8.66523341551752,8.05071708776128,8.45476281690264,9.11688020413184,9.15117052251187,8.68988417939008,8.73566139631353,8.58870242095065,8.7433561033128,8.75068080269354,9.04201734748082,9.00388174536398,9.05065773341718,8.81213006585089,8.91398348990042,9.1147892163461,8.4225425854486,8.28063125497093,8.90686731666738,8.67613931995676,8.83563016736003,8.78066469110676,9.03309435977191,9.09975208376843,8.73279970873551,9.06115052240167,8.8294393584359,9.29243344263389,9.00438799484624,8.90650448858149
"Porites_compressa_HIv1___TS.g4318.t1b",6.65186700389085,5.95259633467598,6.65373531194988,6.59793719616574,6.53170242106283,5.95259633467598,5.95259633467598,6.72684463547144,6.8435163775535,6.50261666435294,6.46580876642836,6.85220162232146,5.95259633467598,7.23202691463893,5.95259633467598,6.65764963507907,7.25886945737176,5.95259633467598,5.95259633467598,6.48569911627757,5.95259633467598,7.14549143806697,6.89609167908014,5.95259633467598,5.95259633467598,5.95259633467598,6.77309182053079,7.10273541411638,7.29920463258201,5.95259633467598,6.33082281759883,5.95259633467598,7.09408571103317,5.95259633467598,5.95259633467598,5.95259633467598,6.79428853612806,6.98006889036468,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g9676.t1",11.3991977439093,10.702837214688,10.9195061483598,10.4414391617915,11.6288146170516,10.2788190372494,11.0594112929081,10.3430075006719,10.9176536368766,11.3496861202634,11.460442218496,11.1316267276463,10.9946690078928,10.0405709115946,11.1765502965235,10.9549199224236,9.9486578096716,11.1608276166814,10.8078530153842,11.0787093963603,11.1812676599099,10.7348362970612,10.7870468727309,8.70527577299598,11.1938520425278,11.3684065962222,10.3320850359475,10.9351555135791,9.134336431397,11.1575873746139,10.6216491106522,11.1140325555274,11.0338218305004,11.0115073677602,10.8053040173733,11.3163176749664,11.1653116867283,11.2410029745252,11.3701927612524
"Porites_compressa_HIv1___RNAseq.g9677.t1",8.25898459021899,8.57680843452692,9.10384864207886,8.8215628296937,8.58166368643666,8.26786579712019,8.68038870838901,8.90007819174419,8.95545194165521,9.08412055265723,7.90613646421558,8.67520103449537,8.73687536737972,8.76849658789455,8.10227306749778,8.59057556549347,8.85068813988111,8.58746560882935,8.37976780406332,8.85794621940675,8.70715246594349,9.16356262959876,8.50263642897032,8.67819750797138,9.07587303523727,8.64131827430165,8.49241366019477,8.62912072757768,9.31438785656773,8.68752225801812,8.58884463678185,8.85791387044856,8.72614480343616,8.63708393421537,9.10138743615643,9.25530051757338,9.32843289900013,9.33193856371426,8.90650448858149
"Porites_compressa_HIv1___RNAseq.g9678.t1",8.77590908592726,9.16813950698992,9.40812792094056,8.6759883776515,8.34173341012472,8.62132822487502,8.95631975088637,8.85665603856363,8.983945944881,8.54401416071738,8.56113949189984,8.96588003604073,8.58471558868622,9.39176298949204,8.5788835605659,8.77271922913359,9.06138421483359,8.79662517169414,8.54771002391055,8.15724026063036,8.43545312380283,9.55795454815954,9.51960555244117,9.30597899840446,9.00159948792334,8.6992553095442,8.76414220146284,8.46985832243172,9.14364118322874,8.7202907155189,8.41647438033737,8.79722112437624,8.25984809743816,8.9321411365174,9.05660778697143,8.56624939837517,9.06255466935179,9.0242598318936,8.39430937748356
"Porites_compressa_HIv1___RNAseq.16_t",6.65186700389085,6.55456326508321,5.95259633467598,7.53164395578236,8.39884622024731,7.40056856836789,8.84469758715549,6.43399180648962,5.95259633467598,8.76897107201078,9.81547155292004,8.28633913593855,8.10533569937813,5.95259633467598,8.16997705992001,6.6978870589258,5.95259633467598,6.38637545698123,6.58940069709624,5.95259633467598,9.05027598524321,5.95259633467598,5.95259633467598,5.95259633467598,7.82912983205583,8.41674102024083,5.95259633467598,5.95259633467598,5.95259633467598,7.50944047295192,8.31626913777859,8.40512819333881,5.95259633467598,9.37247419469965,8.96251932591198,8.80150628180544,5.95259633467598,5.95259633467598,5.95259633467598
"Porites_compressa_HIv1___TS.g4323.t1",6.51519300429833,5.95259633467598,6.43889820826127,5.95259633467598,6.36345109539683,5.95259633467598,5.95259633467598,5.95259633467598,6.52136915270683,5.95259633467598,5.95259633467598,6.83754155010199,6.29077298367697,6.79812179778691,5.95259633467598,6.23697194447497,5.95259633467598,5.95259633467598,5.95259633467598,6.56702447366205,5.95259633467598,6.2232355047611,5.95259633467598,6.22875190131231,6.54752345310157,5.95259633467598,6.80321196059841,6.40691475158196,5.95259633467598,5.95259633467598,5.95259633467598,5.95259633467598,6.42170350196659,5.95259633467598,5.95259633467598,5.95259633467598,6.56726153778383,6.42452618434384,6.87931255979767
"Porites_compressa_HIv1___RNAseq.17_t",10.7018582763855,10.9634023210147,10.9796724645706,10.1095197407794,10.0900779338887,10.5194932816425,9.93740241555978,10.3391281878904,11.3431652397162,9.50075955753753,9.89798513324921,10.3569202225732,10.4394997405442,11.1817034170313,10.218824843625,11.0949704748221,11.2902025586288,10.9661075132789,10.686794559889,10.5358865460378,10.1671103139067,10.9262685902834,10.7925469794747,10.9573545516009,10.4310125493909,10.1642320836222,10.6748434081615,10.3613788758873,10.7697404985508,10.2655644822775,10.4368650998387,10.1482368013012,10.2242518831714,9.88387392593414,10.2137622290874,10.0482153193975,10.2181721829188,10.2785250213783,9.96421951112642
"Porites_compressa_HIv1___RNAseq.g9681.t1",8.13924723917654,8.31422430571414,8.15186055881869,7.80238950218501,7.71819499920863,8.26786579712019,7.81792756412815,8.14697066525633,8.62382955547996,7.86204792503976,7.55408988875289,7.99273392150509,7.95340061655147,8.4278371647777,7.91570041469009,8.12794645204594,8.66600504251582,7.59345454842592,7.82335037205767,7.5434339142398,7.64589943274369,8.4280424607855,7.8089162453306,7.89640552276137,8.23342099518523,7.93914957639035,8.26524926864698,7.81012610060745,7.69305366973305,7.88242081950418,7.95571371282753,7.91890579412747,7.79362340321438,7.54746159713131,7.72230227677272,7.5635417801688,7.72300314754903,7.94674847433099,8.28654238552895
"Porites_compressa_HIv1___RNAseq.g9686.t1",13.6323963796448,13.9631556331575,13.008058740724,13.6314539689206,13.3983462727682,13.2438242017826,14.2486579447969,12.8914192725031,13.3255751651715,14.1387850497168,14.1660147042455,13.572340946351,13.0217059213479,14.3676254368634,13.3457077302274,13.1292129924277,13.2352884068931,13.3822141829325,13.8252334515169,13.0070657875403,13.4238014486795,12.6983434172632,13.0560939108842,13.3133595791526,12.6723885044726,13.5730711459414,14.251387185885,12.8119479870806,12.8807108421622,13.5771999165985,12.968835508429,13.3547745144604,12.8184645702222,14.0415477556412,13.125757584767,13.9146633002829,13.0444449147827,12.7772322688964,13.17619780195
"Porites_compressa_HIv1___RNAseq.g9687.t1",8.0324277391224,8.21391373894676,8.52827905270312,8.27582987735485,7.9742013674571,7.70094229708704,8.47365240645254,8.18365214492622,8.46915673910992,8.52578639889266,8.15294010665604,8.28234526903194,8.14618773931433,8.31248277593239,7.89545144077873,8.45158229409121,8.12751344499579,8.13213563112236,7.68970850376154,8.23645490521455,7.45555478790557,8.56730640084789,8.31231729265536,8.28110518997841,8.15326656768826,8.35121996245612,8.03785645606196,8.22856549520018,8.27904942225226,8.23033951761639,8.27537584420389,8.19477204584002,8.30902441910741,8.06884668358027,8.17472338451138,7.76477122441999,8.53937964748867,8.48603929295631,8.15283897258175
"Porites_compressa_HIv1___TS.g4332.t1",7.66945588792364,7.86555555256056,8.1095759672134,7.86685336050648,8.31819027145257,8.16772291320423,8.22962355736352,8.25837081981081,7.7445639555982,7.79970783048188,7.97242110096242,8.36756723942605,8.56344925021521,7.73820098301081,8.45807871947424,8.62038913962122,8.74732092101966,8.57874986524245,8.07162760705362,7.87451036858715,8.70065043781962,8.10298481048031,7.72208465138822,8.34896730256563,8.07614011054302,8.3932822190433,6.83218913802068,8.10127731958583,7.11716713343535,8.18989257168513,8.33955838148965,8.66235250115704,7.28898144234893,8.58660739489547,8.65117476679731,8.65270896448895,7.34684252784601,7.1066703152093,7.36015026685584
"Porites_compressa_HIv1___RNAseq.g9689.t1",7.15502735874368,7.19965613442027,7.32480632445078,8.27582987735485,8.65772598035984,8.2951428117901,8.36818872788386,8.65527006752122,6.79909628965472,8.28547095181098,8.60197368708967,7.94182688868359,8.2616414121602,7.07231013655993,8.24219763374902,7.45661611740533,7.06910660299613,7.06058803213785,7.19757795679907,7.57279398365919,8.75809587846552,7.22486397060268,7.37746198893898,6.84175456039361,8.59362858336342,8.38139798641276,7.1190262173728,7.89747648813169,7.47344832377737,8.61955072773875,8.38814326461636,8.35708711466102,8.04596177037688,8.60978171932414,8.30401869724047,8.48583715159045,7.84078145695801,7.3261799098358,8.0495336815757
"Porites_compressa_HIv1___RNAseq.g9690.t1",6.44945070070123,5.95259633467598,5.95259633467598,5.95259633467598,6.53170242106283,6.51165538359324,6.64508475017963,6.40315922118992,6.23836066902193,5.95259633467598,5.95259633467598,6.57237168812893,5.95259633467598,6.41382888215179,6.79997159031528,5.95259633467598,6.19633219748462,5.95259633467598,5.95259633467598,6.19209077210196,6.92803576683218,5.95259633467598,6.39156235971649,6.27131185506574,5.95259633467598,6.61580198238693,6.51400699011263,6.50788841871095,6.42400327346494,6.50711993525424,6.86636318137897,6.54856353263995,6.19836295530303,6.44482166944727,6.62758377970936,5.95259633467598,6.24586265870054,6.1644017644104,6.34738957161381
"Porites_compressa_HIv1___RNAseq.g9691.t1",10.0180052018519,8.96306971253325,7.17129216744767,6.41080687830333,8.2003068299889,6.75735410750138,8.51364219556194,6.76197774199521,8.79952552779123,9.27862867809123,8.46453601834905,7.48112148393853,7.05958774868958,8.27319251712982,9.63361896639171,7.10474757297681,7.80101255839898,8.54332076500609,7.64167544467476,6.9498773257698,7.83522517065369,5.95259633467598,6.90404684429304,7.25357026002154,6.52019696671933,8.6560326486613,9.64043834796246,6.83948391571574,7.13039187857453,8.11959137428847,7.28931275152991,9.13763267605743,6.76999389899619,8.70305901880285,7.13750764411974,10.1093019855029,6.44945278644063,6.4473424487259,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g9692.t1",8.17299592048679,6.91693159123782,6.48481586011434,5.95259633467598,7.25912323285144,5.95259633467598,7.44809313542879,6.43399180648962,7.06942661192685,5.95259633467598,7.48378080348396,6.55014936926418,6.45283284350852,7.14396526931075,7.36639510073861,6.50087388266505,7.13901078240289,6.99623571685094,5.95259633467598,6.44926016946473,6.44723291597083,5.95259633467598,6.33311624721403,6.27131185506574,6.42839458794093,7.04580595381845,7.43387397358582,6.63799105258,6.73108026740252,6.90177082341476,6.58597234941896,7.13800739026234,6.79305160174533,6.88348173420954,6.64070564540826,7.67947821236955,6.44945278644063,6.34796558463878,6.50920342993851
"Porites_compressa_HIv1___RNAseq.g9693.t1",8.96837865046324,8.69372669920218,5.95259633467598,5.95259633467598,7.9742013674571,6.53858156792558,8.22962355736352,6.36997672182213,7.85568664429801,8.84379558701212,7.70335833036198,6.65384820642999,6.71656687460883,7.61056979607063,9.26555672408294,6.48249247099091,7.10080786399537,7.44319286124632,7.82335037205767,5.95259633467598,8.02130312561281,6.18706243201544,5.95259633467598,6.62399460594639,6.35523611963737,8.37541631052789,8.40469451841896,6.20215500636197,6.70964309731596,7.70527465912925,6.71785762967806,8.30090350644863,5.95259633467598,7.77607660222443,6.45971552369411,9.06626287927318,6.27669104425638,6.23260060213668,6.40799499548878
"Porites_compressa_HIv1___TS.g4339.t2",7.44183733929732,7.4061850527222,6.43889820826127,5.95259633467598,6.90216224875895,6.67841073519852,7.32715675498452,6.63030667632233,7.1180406130364,7.23669209997229,7.07751966956982,7.13445635462191,6.85963121626419,7.37929001948909,7.73210763383551,5.95259633467598,6.60777670084371,6.72232800091447,7.19757795679907,5.95259633467598,7.11297892430703,6.4389080699794,5.95259633467598,5.95259633467598,5.95259633467598,7.54919365466049,7.09830845273775,5.95259633467598,6.44163294520041,7.04238758483165,6.71785762967806,7.08556640008411,5.95259633467598,7.31489994997698,6.99385536629167,7.76477122441999,5.95259633467598,6.18934898304156,5.95259633467598
"Porites_compressa_HIv1___RNAseq.g9696.t1",7.05771507722993,7.75124934042526,7.08948472918023,7.75747010428563,6.45494901862862,6.79379916548033,7.65695338456956,7.89638729444578,7.08590948552517,7.75080018743903,7.70335833036198,8.02720167255425,7.53889213120608,8.12818786611638,6.98333481439586,6.783616674417,7.34195776303627,6.53284786212132,5.95259633467598,7.25697162706715,7.30809143416204,6.96384197707695,7.19827612291786,7.54524258313025,7.70313094506989,7.41488572022927,7.72660118964981,7.18854421866671,9.19182803030195,7.11392009780976,7.63479300785401,7.79314514519656,7.24194503411674,7.5154988508942,7.45490053370003,6.95901448865111,7.518944128718,7.47761547110796,7.49487157738071
"Porites_compressa_HIv1___RNAseq.g9697.t1",9.24592512466055,9.20917013230675,9.77247013945595,9.72888086474552,9.22360945107159,9.62822088592403,9.56753759074027,9.50170988067481,9.10545346907861,8.44059850682623,8.98590581025795,8.69600520785595,9.69866838080846,9.10837131498613,9.52636859199777,9.73373916223776,9.21296480468276,9.70095216194633,9.83074274385007,9.55728178508596,9.74522418902393,9.88074296414773,10.1130373397973,9.83489494630254,9.52977106798311,9.86041926782847,9.0879632072736,9.47516051622581,9.20710911162038,9.32619558649683,9.46279933295331,9.28589321806145,9.48022323422523,9.6188738106053,9.77667928547238,9.83856690436412,9.36480023932208,9.5277722895344,9.14230402512921
"Porites_compressa_HIv1___TS.g4342.t1",7.78763342221762,8.10536119758691,7.64850904118231,8.10488779083929,8.15408640510986,7.97592667381934,8.47365240645254,7.82669308365589,7.78849476811594,7.53252629122419,7.64167016736491,7.67020929800518,8.03160498615092,7.66897766899522,8.38989976018259,7.10474757297681,7.48579569836215,7.51577070905382,7.68970850376154,7.93698811506528,7.97727470637897,7.41090070112505,7.63244156801031,7.75574536672684,7.72505318242208,7.58324712620931,7.53523343128259,7.83148519384636,7.76550906275101,7.88242081950418,8.16727106765467,7.75474288688128,7.74172699859435,7.98346676178584,7.55892350308875,8.00730660440565,7.6949726301972,7.74090242938207,8.23311291712165
"Porites_compressa_HIv1___TS.g4343.t2",9.56168080289678,8.87182722337209,9.30727568016412,8.5818663877693,9.84735892705729,8.86398925818584,8.04716102136021,9.3606394670775,9.53916031116897,8.87263295637413,9.08879778870246,9.05755210247178,9.33326622219704,8.99529933246763,9.47917998739604,9.76223874664047,9.42177094690508,10.823235179175,9.65988991505751,9.22013651659271,10.3635092485575,9.75254260013867,8.92553149109722,8.91167435704943,9.01127378817831,9.12028527288227,8.11812069670973,9.04892967584661,8.83519753340101,9.59106180373826,9.41951352572409,9.8885824199249,8.98654447730642,8.57251227265286,9.19927468544829,9.32823743657327,9.50275035418198,8.81046041607151,9.15032073429669
"Porites_compressa_HIv1___RNAseq.g9700.t1",8.03859865009991,8.24141215346372,8.29849603316545,8.1307109995212,8.00471954829493,8.2306039485294,8.56203331894977,8.40015230690898,7.22284500967764,8.15903006275461,8.36052055685986,8.6233281491098,8.55538835062469,7.4673996726384,8.24998417311383,7.32449954793736,7.41908021822328,7.30653154332338,7.68970850376154,8.15117853822326,8.2490464436448,7.48325872624341,7.34296675641623,7.23625053743837,8.5730027270091,8.61643878930346,7.95226682030767,7.80147834101372,7.70478546413293,8.63931628777899,8.49807335112449,8.34480383054263,8.11024617822248,8.13593583407987,8.75476560724387,8.32253087583509,8.7073091189224,8.71292878545475,8.09357740585664
"Porites_compressa_HIv1___TS.g4345.t1",8.5894838503391,9.07120319487484,8.61407020779235,9.22740393131528,8.55201575743497,8.73988064224298,8.92009545135553,8.82317697468478,8.85861576771925,8.50731164759197,7.97242110096242,8.8254431437204,8.58207529623192,8.84633198643597,8.85875475598941,8.5789338929577,9.03692278124431,8.5699782741153,8.96409709236226,9.16177767541857,8.8252179162732,8.86734476981321,9.44826195349366,9.02269905261574,8.81651350673637,8.5962053551101,9.76706333717009,9.24793255992321,9.43582358947807,9.05206650804237,8.97429628957343,8.86637205637198,9.20005942343917,8.57251227265286,8.60577673976149,8.90129664151132,9.19003562074906,9.67754150580524,9.246863770007
"Porites_compressa_HIv1___RNAseq.g9702.t1",6.78499584749208,6.59051098993224,7.17129216744767,7.15633602731989,6.71493505315622,6.9543007814375,7.61806556218446,6.9845091967681,7.22284500967764,6.77159083149577,7.00320603401262,6.63445529321469,7.26289979334601,7.05982375833485,6.98333481439586,6.72344994666464,6.67703864306576,7.13525070721734,7.3020397902726,7.05052756106745,7.26783691845316,6.90310432810153,7.47489599277232,6.91878472449591,7.03340063800873,7.29142863894252,6.86013385820606,6.97157490492388,7.42994157508081,6.94431345326376,7.17383697489149,7.44461214892555,7.11773421116285,6.79718427938342,7.13046656405028,7.04287717406973,7.27973190426734,7.27554839135825,7.65283830239895
"Porites_compressa_HIv1___TS.g4347.t2",6.94897859581918,6.59051098993224,7.2222921893095,7.26769810780663,7.27325918446351,7.0768454481522,8.25374123486503,7.26415132203766,6.9637931265421,6.96681860445819,7.00320603401262,7.0912423155529,7.74120508454495,7.18896337245507,7.09403971266261,7.25863664444337,7.11627105825042,6.59314670821656,7.33466445858743,7.41782637147762,7.58584800645775,7.14549143806697,7.17499519614659,6.7096871388632,7.42592103728275,7.71041280369079,7.17865450655067,7.36652019748752,7.20010383318782,7.38428804168284,7.0021502436285,7.43183689677181,7.73285954033177,8.1424589802063,7.5869979419016,7.19089853098223,7.63687270736893,7.91292022362084,8.06733101992869
"Porites_compressa_HIv1___RNAseq.g9704.t1",11.7649109340002,11.4024288010138,11.4962012478363,11.8389681388124,11.4479684036321,12.0210364556389,11.4924536024476,11.8190186105083,10.9878071153368,11.1471052104231,11.3654248988315,10.8195077488079,11.8080534175328,10.7462153179862,11.4682009131155,11.791708454086,11.4009130645815,11.6881610359789,11.9201631349992,11.601068665794,11.4380537951408,11.8524292799725,11.8787468543403,11.5855345974974,11.4905488699927,11.4870185515991,10.7656448752524,11.6372954801889,11.3528309483904,11.3917276891779,11.3832084622638,10.8753437683695,11.1146441796835,11.191559477242,11.5235147767049,11.465020275422,11.142714922541,11.4722629696951,11.1024972026257
"Porites_compressa_HIv1___RNAseq.g9705.t1",7.02796135543227,7.39268322744134,7.57874734064885,7.44549699531372,7.62968896662588,7.19654470428219,7.59813191953467,7.52289066273673,7.42875971898151,6.81464931081591,7.64167016736491,7.96243408592703,7.37209522664658,7.27335181966723,7.81102023753398,7.12825315080597,7.11627105825042,6.97940432120394,7.3663257447182,7.60613916578747,7.0382635822151,7.35615992191885,7.51419762267392,7.23625053743837,7.14371134745842,7.70031682085484,7.3054348975428,7.2744641456538,7.79838694038325,7.13099362686483,7.42131126489979,7.49430855012224,7.51903197336563,7.34049583127838,7.47035574282367,7.70137072624627,7.47504783027067,7.51990693724114,7.06784846481829
"Porites_compressa_HIv1___RNAseq.g9706.t1",8.04474020556142,7.92769912563197,7.78702429827291,7.61179031655472,8.95983949536686,8.21635634945024,8.19260288367959,7.9942045796349,7.8056370887389,8.52578639889266,8.47561471829049,8.62643427452938,7.90141668423449,7.76482219025884,9.21250828926006,8.2937920870447,8.56809989012226,8.76643690044796,7.68970850376154,7.74350969890605,8.51980956971979,7.79747306212252,7.89632236296179,7.82546001634701,8.05681823021798,8.41091443298061,7.25299779135717,8.58206301638096,8.76925314649506,8.77915953414159,8.51266058250156,8.9038111054365,8.86147638386669,8.19350931312874,8.0150827034895,8.85682220726393,8.39926797751141,8.01380512978716,8.85318299068967
"Porites_compressa_HIv1___RNAseq.g9708.t1",7.26750805918628,7.26291692942838,7.71441025261099,7.63733399897828,6.45494901862862,7.34336673707859,6.88304737528514,7.16172035858876,6.82162370612886,7.26257180818922,6.9221636247416,6.89464498648942,7.02109303911908,7.17790366698585,6.59702825454848,6.8811791503718,7.01089239884844,5.95259633467598,5.95259633467598,6.84600506480263,7.43816659109028,7.44766397842761,7.20971742069881,7.10587616752311,6.91579324021148,6.78721131028418,7.37154867590413,7.21799453230232,7.27102820867168,6.80943928353642,7.19115824379558,7.01076738534496,7.07798734709486,5.95259633467598,7.01807353223824,7.15595541815206,7.47767742408503,7.67776407088606,6.87931255979767
"Porites_compressa_HIv1___RNAseq.47_t",8.6414541486875,9.31309210390602,9.41116681476617,9.72888086474552,8.98564207267983,9.31016709475457,9.74200809546392,9.37023816233172,8.87395830312801,9.81152909564105,9.94141730209737,9.24675496047528,8.9790061852629,8.95548740777144,8.89794902816658,8.77677622616646,8.89326003503142,8.46957613635376,9.24077995729765,9.15303109593578,9.04009793903458,9.76989179901915,9.59569615215025,8.86705849556237,9.45532676076983,9.15140479751891,9.413072204718,9.06084963090008,9.19566384393536,9.41351041877082,9.11834301838308,8.86214938548977,8.86715371374038,9.04743767157744,9.34128013612686,9.31525274818381,9.03178717778376,9.71438080241276,8.98059856943133
"Porites_compressa_HIv1___RNAseq.g9713.t1",7.43172016546083,7.0012326744138,7.57274264106256,6.88489027580308,6.5663249227676,6.90935570859548,7.49300431743275,7.04739223578952,7.60231418068128,5.95259633467598,5.95259633467598,6.74318064486986,7.19144820304229,7.53323271812614,7.19315933155833,7.34974166642921,7.16852979238765,6.56378526600608,6.79005713288275,7.40669643231062,6.92803576683218,7.27452888913192,7.23222012990047,7.54524258313025,7.28630791021893,7.21606953588092,7.33900034106128,7.24661587328935,7.21830125666999,6.70440925592058,6.9369524060463,7.10336719335248,7.30851063155959,7.3277744722787,7.4444776852541,7.04287717406973,7.24123668586011,7.29391101459475,7.31129242640424
"Porites_compressa_HIv1___RNAseq.g9714.t1",7.46180136742009,5.95259633467598,7.28655721895426,5.95259633467598,7.44178578177733,5.95259633467598,7.27471293855413,5.95259633467598,7.78849476811594,5.95259633467598,5.95259633467598,5.95259633467598,7.54484246292716,6.57890091807685,7.38226133807787,6.8811791503718,5.95259633467598,7.83125527894521,7.3020397902726,7.78063638116115,7.52254864292663,7.51776997138947,7.39669379899565,7.55180779679537,7.09982961394023,7.64852599577786,5.95259633467598,7.2881141702824,5.95259633467598,5.95259633467598,5.95259633467598,7.83038819609874,7.60628989282302,7.23416087684841,7.04166129697955,7.90113745266827,7.41001599815698,7.5375642271575,7.18758776754844
"Porites_compressa_HIv1___RNAseq.g9715.t1",7.34725932549301,6.59051098993224,6.90038252091956,6.91097879417983,6.79062835776598,7.0768454481522,7.65695338456956,6.91681112245869,6.67478295858066,6.67698584643308,6.24993791839237,7.20577100665264,6.99111404443516,7.28343127098577,6.93492344180964,6.64367351299921,6.96689110994381,7.07599798106818,7.16023083397693,6.9498773257698,6.89814000201549,6.980438633722,6.67575578196302,7.07551848052115,7.02648830516823,6.85981126190533,6.74169666096739,6.75816215998834,6.52134802635285,6.92330936918955,6.89056632509126,7.18777019711243,6.93788760342657,7.36549639173313,7.11622916039564,7.72287352187041,6.59678469421286,6.62520560509216,6.40799499548878
