"","POR_R0_C1","POR_R0_C2","POR_R0_C3","POR_R0_H1","POR_R0_H2","POR_R0_H3","POR_R1_C1","POR_R1_C2","POR_R1_C3","POR_R1_H1","POR_R1_H2","POR_R1_H3","POR_R3_C1","POR_R3_C2","POR_R3_C3","POR_R3_H1","POR_R3_H2","POR_R3_H3","POR_R12_C1","POR_R12_C2","POR_R12_C3","POR_R12_H1","POR_R12_H2","POR_R12_H3","POR_R24_C1","POR_R24_C2","POR_R24_C3","POR_R24_H1","POR_R24_H2","POR_R24_H3","POR_R72_C1","POR_R72_C2","POR_R72_C3","POR_R72_H1","POR_R72_H2","POR_R72_H3","POR_R120_C1","POR_R120_C2","POR_R120_C3","POR_R120_H1","POR_R120_H2","POR_R120_H3"
"Porites_compressa_HIv1___RNAseq.g9686.t1",13.2516633790755,13.5587151975874,12.668803401339,13.3865930518441,13.1796374112466,12.9827484157425,14.0902144623053,12.7054173077608,12.9071128162723,13.9125636460076,13.9303514334823,13.3608670189599,12.8365015731908,13.8597242427032,13.1329409018609,12.6055952854196,12.7983194377226,12.9430972415522,13.385749575232,12.6869105677374,13.1956150901534,12.2037982434904,12.5376270578944,12.7673639462295,12.4802056369665,13.3651097903071,14.1067446718916,14.0960555736078,12.4411072770785,12.4586117523907,13.3838624137769,12.8110720224246,13.20958354441,13.7751873746627,13.6548174945482,12.4932523524184,13.8921447921463,12.9657511764218,13.7141230164519,12.6737910854685,12.4433818222544,12.8431669287188
"Porites_compressa_HIv1___RNAseq.g9687.t1",7.49041990530158,7.67150358123429,8.06344635922948,7.85677719028555,7.53733634967251,7.1980292289707,8.14169513979936,7.79976895685695,7.93778336669507,8.14628342931626,7.72529945062475,7.88918395810741,7.75747517873232,7.63963202325902,7.45180727002732,8.01783673180304,7.5561491822322,7.55934889072372,7.07529425173268,7.75935701249949,6.9330170006739,7.98575304788565,7.69675854698833,7.64344066647132,7.76194439533595,7.96863605408431,7.79407542455279,5.10631280729138,7.71437151322739,7.73162702990556,7.84447625363457,7.92403705275508,7.84082583363492,6.91350369362775,5.10631280729138,7.83600925496906,7.642673776553,7.80792608260952,7.30842282527064,8.08275211389745,8.0227166761801,7.65738947277771
"Porites_compressa_HIv1___TS.g4332.t1",7.08827105947673,7.29056495641039,7.60574297294792,7.39694938677446,7.92420447157454,7.72555163925726,7.86815793535624,7.88390142855269,7.14930789164001,7.33158371104107,7.52197535397976,7.98413642368522,8.22364161397912,6.76755666292356,8.0841742982619,8.14895024878205,8.22012814329804,8.03895704034819,7.49276299216436,7.35736935795769,8.3379170251582,7.49114616419318,7.06461560449209,7.71511176376784,7.67459903151635,8.01540042711663,6.52101438090715,5.10631280729138,7.57499016585185,6.44645580882559,7.79898047534238,7.99623169620383,8.36380450211752,5.10631280729138,5.10631280729138,6.68885599714279,8.06821980889195,8.34031036986221,8.3065768409083,6.80477490582521,6.47372277839768,6.76588400925218
"Porites_compressa_HIv1___RNAseq.g9689.t1",6.50685374970628,6.54640888836184,6.72246739094864,7.85677719028555,8.29882207502565,7.86718022869481,8.02397314284248,8.32471506184259,6.08493217518225,7.88035252315493,8.22231421874027,7.50501793367267,7.88761250025302,6.56311555298157,7.84399168129078,6.78920791168069,6.38516708586886,6.37446697572461,6.52801807764174,7.01650801446412,8.40044778905927,6.53453040436348,6.69003749970876,6.0906341755736,8.25304813402065,8.00219882421743,6.62520065462214,5.10631280729138,7.35014747369468,6.84708269074807,8.27688452725445,8.05069287796497,8.02405892992993,6.01714037318738,8.30270552876755,7.54582279437809,7.90651216098527,7.95391292983405,8.12286713632984,7.43051152859015,6.72740417808028,7.54320265009674
"Porites_compressa_HIv1___RNAseq.g9690.t1",5.68985958887899,5.10631280729138,5.10631280729138,5.10631280729138,5.82498529019808,5.79041725689536,5.98128366520418,5.67310069543504,5.43807785367575,5.10631280729138,5.10631280729138,5.8767861096686,5.10631280729138,5.10631280729138,6.15595291518406,5.10631280729138,5.38753481282205,5.10631280729138,5.10631280729138,5.39423061759086,6.3055333217228,5.10631280729138,5.59834057387833,5.46022429989359,5.10631280729138,5.93127516805435,5.10631280729138,5.10631280729138,5.76109536026168,5.65269316559351,5.80052281236423,6.25845063358824,5.86460418251626,5.10631280729138,5.10631280729138,5.40133692836272,5.10631280729138,5.96014072048389,5.10631280729138,5.42861943646223,5.35985560822335,5.57828461740524
"Porites_compressa_HIv1___RNAseq.g9691.t1",9.5949417205054,8.47341971735194,6.54563217230588,5.67043637509522,7.79250246621896,6.08794270179501,8.18614341830141,6.11938040492514,8.29014393298348,8.95965745116041,8.07144248328918,6.97217447082064,6.4837532051349,7.66650313510548,9.34932096290247,6.52349328790179,7.20013993263945,8.00118755857853,7.0223424187332,6.29588646865627,7.37241968101687,5.10631280729138,6.16908434353876,6.54122909398986,5.81819616049455,8.30511838349916,8.72018508984845,9.16402442094673,6.14840056955874,6.46142655424511,7.71963800151543,6.77520341384421,8.8817449889734,8.95712551576009,9.19187396437279,6.08251329857778,7.68362095485934,6.58984325383573,9.85577726522386,5.77270371897382,5.69754295585847,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g9692.t1",7.64441126522105,6.22425899588957,5.74068860683616,5.10631280729138,6.7064746406504,5.10631280729138,6.96227511077837,5.71168766194486,6.39320792100666,5.10631280729138,6.96047711041467,5.84937356327588,5.7352590917085,6.71275678282242,6.83682396336564,5.75324363454954,6.46399314521505,6.30176392146625,5.10631280729138,5.7024073903248,5.71872696449916,5.10631280729138,5.53293334020036,5.46022429989359,5.70370103797539,6.45587579150471,6.46494558813802,5.10631280729138,5.91352230703766,6.00632283483618,6.28711772654439,5.90886311245584,6.59699603288762,5.10631280729138,6.47532794264751,6.10973996344768,6.30412227575691,5.97655946834527,7.20964469176915,5.82117633077495,5.57913961758691,5.77087118045275
"Porites_compressa_HIv1___RNAseq.g9693.t1",8.49936033338485,8.18758436852411,5.10631280729138,5.10631280729138,7.53733634967251,5.82315178581189,7.86815793535624,5.63153234880409,7.27174221287765,8.49320825322904,7.21485513063767,5.9770884763789,6.06329620774705,7.1542811753659,8.95977247946777,5.75324363454954,6.42093873567946,6.80323889894082,7.2220910082627,5.10631280729138,7.58405878776399,5.37163333822828,5.10631280729138,5.85067248205834,5.61221670726818,7.99555076217171,6.9298394335075,8.31551754703004,5.4011469224724,5.98172553682994,7.24483676658464,6.07390805153273,7.9608474827018,8.28114447898736,5.10631280729138,5.10631280729138,7.28798218722071,5.74929029390871,8.75536934599525,5.10631280729138,5.44139651437783,5.65050054606446
"Porites_compressa_HIv1___TS.g4339.t2",6.83266384798267,6.77946987131539,5.68618155980113,5.10631280729138,6.27798997825546,5.99265091836396,6.81771353952661,5.95638620576576,6.44833385402609,6.67489136521091,6.48091867806844,6.56089631980522,6.23960624210333,6.74047717355251,7.26413301058212,5.10631280729138,5.86045628142216,5.99062955991896,6.52801807764174,5.10631280729138,6.52769241624193,5.65606795702369,5.10631280729138,5.10631280729138,5.10631280729138,7.05396892797322,5.10631280729138,5.10631280729138,5.10631280729138,5.67306183912727,6.45816412273061,6.07390805153273,6.53286751469505,7.13848424358471,5.10631280729138,5.10631280729138,6.62620773659234,6.41432262459122,7.30842282527064,5.10631280729138,5.38969143700143,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g9696.t1",6.39539921461626,7.16433430915561,6.4508759276067,7.27209804895399,5.73028198260291,6.1318285557306,7.20911675675695,7.47262304982064,6.41190987976871,7.27543908667411,7.21485513063767,7.60207763879324,7.05685635025832,7.52648231479383,6.37875007583238,6.08400004013777,6.69169649950494,5.77400731351802,5.10631280729138,6.65392796258613,6.75956038059594,6.24479243484575,6.49368952889321,6.85740993756136,7.24604141981102,6.89622399667041,6.89079216116381,5.10631280729138,6.55115285224777,8.70195394202968,6.54464454619226,7.18661462347214,7.37889599779697,5.10631280729138,5.10631280729138,6.63450285416185,7.05065231555313,6.97183252439087,6.35350484105124,6.82913992498687,6.90083075472347,6.91993193984935
"Porites_compressa_HIv1___RNAseq.g9697.t1",8.79207217966573,8.73247579433865,9.38084800214494,9.41913606668997,8.9096673375471,9.30030877355317,9.32607853463796,9.23641269687978,8.61305035343935,8.05240652363114,8.63855094950675,8.345989851674,9.44425829372669,8.51525936326593,9.23631765257462,9.22282996672416,8.71022417848829,9.21513779172999,9.34779610296411,9.17374775819992,9.45213045060922,9.35223328199733,9.56693435976678,9.25682415516456,9.26179555006579,9.59066090352123,8.35879584741958,5.10631280729138,9.04346585140741,8.71796349877524,9.04064444947092,9.22016108312758,9.04095571999763,9.38354713127877,8.19015911296476,9.08934480451778,9.3709271150766,9.54885741930447,9.57361357109827,9.06681522826533,9.13161802650819,8.72512804996027
"Porites_compressa_HIv1___TS.g4342.t1",7.21993383452267,7.5533927387247,7.09100997625879,7.6658839421975,7.74061930358544,7.51049343811886,8.14169513979936,7.39233527356671,7.19777875571455,7.02278546953691,7.14373369692944,7.19275778866795,7.62739358636421,6.91827494795963,8.00863317962727,6.53767497682201,6.85200959186572,6.88386927272839,7.07529425173268,7.42728639087429,7.53419658311744,6.73958297891736,6.96757356255694,7.08396809646548,7.27151811443633,7.09374990599991,6.96768446890543,5.10631280729138,7.2768871802787,7.17117065672392,7.44938841574825,7.80177818464269,7.33405398487071,7.08589523718444,8.65630277500293,7.20542265437313,7.642673776553,7.09523248024946,7.58637469487063,7.20711722033524,7.19920090158859,7.7457280407636
"Porites_compressa_HIv1___TS.g4343.t2",9.12223757488084,8.3768749790624,8.89447504976246,8.19419114987591,9.56774224766585,8.48849242418677,7.6608941703743,9.08669678844651,9.06608129936289,8.52440997279759,8.74891274669445,8.73759611600509,9.0575985746137,8.50800190667044,9.1864707970244,9.28406760546453,8.92797994604694,10.3643086553811,9.17137614939528,8.81919758725028,10.0944595910736,9.22050690968393,8.34205976621072,8.30464736658435,8.70823709104966,8.80793613224549,7.79407542455279,5.10631280729138,8.59546111208181,8.32630360914481,9.32125542506953,9.17414559675458,9.67891017590289,9.61051672198105,9.52937591088205,8.56776917381044,8.09842488525071,8.93606847363395,9.03548725586706,9.24766528263834,8.37262492910733,8.73361314626047
"Porites_compressa_HIv1___RNAseq.g9700.t1",7.4972001050418,7.70134038374298,7.81334254414665,7.6948381945197,7.57197920200004,7.79556572899096,8.23979395842816,8.04251493651253,6.56683165243139,7.73901333359151,7.9565447500398,8.26645229304277,8.21474099718592,6.89442381566798,7.85270591608057,6.6577523443387,6.77776497546619,6.65079445597225,7.07529425173268,7.66529979626823,7.83992994945818,6.81899533268945,6.65232097131392,6.52237350797637,8.23031723668484,8.26171671243433,7.66911070415685,5.10631280729138,7.24350011319908,7.10411324447774,8.29859816138708,8.17333577595736,8.01025804823102,5.10631280729138,5.10631280729138,7.61708027391453,7.76200537704248,8.4541570901346,7.94145977698452,8.18187087374561,8.26792076289478,7.59195576188133
"Porites_compressa_HIv1___TS.g4345.t1",8.09534570831488,8.58748005530429,8.15618738228394,8.8901701001103,8.18290709777522,8.35435338205268,8.63244526963656,8.50836905144132,8.35275339367549,8.1259597409183,7.52197535397976,8.48694365667943,8.24419304632229,8.20933995775529,8.52274166999294,7.92619123329824,8.52571233258202,8.02961024363339,8.44576785899903,8.75744106339555,8.47329758667877,8.3017169870763,8.88458249600188,8.42004751866333,8.49712894250439,8.23950332794688,9.19697465700957,7.37240127644872,8.80533508982574,8.95681156748616,8.74721806537263,8.6960901111431,8.58765109208841,8.63321561849752,8.93920888956961,8.79438771081401,8.42961293145567,8.29021640175612,8.57738507574493,8.83984497129115,9.28799803847538,8.83562105132876
"Porites_compressa_HIv1___RNAseq.g9702.t1",6.08079373900994,5.84842064764166,6.54563217230588,6.57121069609131,6.04997498595775,6.32423649148964,7.16342730849781,6.39238931317498,6.56683165243139,6.11585192853125,6.39199143374555,5.95324470189304,6.72901762790848,6.2265807213317,6.37875007583238,5.82022272628412,5.93968031308591,6.45861476151515,6.64505440142803,6.41380164135047,6.71194065914376,6.17705484482152,6.79635331665926,6.17525860944189,6.44982140841159,6.75003460777726,5.94437800677172,5.86494673867621,6.30147223089131,6.7984676056235,6.33900905363197,6.63550369329472,6.96740996832088,5.85401681712899,5.10631280729138,6.49036964843998,6.09329350859895,6.58127733878109,6.45510768890754,6.9219605432572,6.66912847357522,7.09922817437171
"Porites_compressa_HIv1___TS.g4347.t2",6.27034558403667,5.84842064764166,6.60452314723102,6.70292923931788,6.72326049301705,6.47012968423726,7.89537403021056,6.73049229043353,6.273087153012,6.35219915869446,6.39199143374555,6.50901952339364,7.29337919108568,6.53062968413416,6.51219791173426,6.57915286436666,6.43837275875265,5.84305097181098,6.68151214511891,6.83933365866288,7.08497478074639,6.44666960864236,6.46810198133277,5.94522308128381,6.92067049367467,7.24153800145505,6.52101438090715,5.10631280729138,6.75421444283981,6.54021818417064,6.86809050432656,6.42584533584708,6.95213309805091,6.15252450079779,5.10631280729138,7.19542096165678,7.28798218722071,7.12838390460174,6.63323687735886,7.05595515558325,7.39198951061964,7.56291560855399
"Porites_compressa_HIv1___RNAseq.g9704.t1",11.3739604602844,10.9836748578289,11.1451073402681,11.5823284574231,11.212630203547,11.7517837071256,11.3141058043887,11.6234999818091,10.5514720728384,10.8970609544314,11.1099140705439,10.5784089331223,11.6124455996445,10.3642134111976,11.2392049003213,11.3400377679724,10.9522993477536,11.2399047709745,11.4724271722279,11.2700161030266,11.1931908491138,11.3532589052772,11.3549254918531,11.0319787390075,11.2857306659282,11.262139638973,10.3065345946082,9.91341460507851,11.2577151352139,10.9194461818495,11.1796217466436,11.2085772529521,10.7003791241098,10.7072902064044,11.1989217326772,10.7726339139783,10.921769232048,11.3481516504452,11.2459718814295,10.7880482686931,11.127268986945,10.7510971198518
"Porites_compressa_HIv1___RNAseq.g9705.t1",6.361233536013,6.76429467993793,7.01208858630333,6.91147588131594,7.14168933202021,6.61173302510295,7.13995941947794,7.03798315288645,6.79822530390028,6.1681737309492,7.14373369692944,7.52849231904079,6.8594390477598,6.74047717355251,7.3550411019979,6.55167516470064,6.43837275875265,6.28272224954268,6.71684994586591,7.05444459470779,6.43821163391812,6.67937717055221,6.83914607898848,6.52237350797637,6.58331555326302,7.22984873063028,6.5743307486337,5.10631280729138,6.64938565750807,7.20740695863087,6.5652311976468,6.9335572833326,7.02670670682775,5.10631280729138,5.10631280729138,6.95284233535471,6.42275537547607,6.99022304590056,7.23505046124297,6.95864706924352,6.94902789001079,6.42814008325575
"Porites_compressa_HIv1___RNAseq.g9706.t1",7.50394620808155,7.35893145090589,7.24689239879778,7.10454225455656,8.62683788320789,7.77972277740925,7.82630081872024,7.58469458622419,7.21666844504821,8.14628342931626,8.0836433463869,8.26985760653351,7.47843638225118,7.23028910933258,8.9031970820733,7.77094349390649,8.02961368124017,8.23830330701156,7.07529425173268,7.21003284555874,8.13991187248902,7.16157452407573,7.25244281603592,7.15869515459713,7.65265112945738,8.03497110093671,6.72057272595769,5.10631280729138,8.09748149725375,8.25638849227365,8.45159718996895,8.18955055984908,8.628471538012,7.87119340446563,8.66828898715096,8.43421093170767,7.95703018073022,7.62599868768077,8.52917288662797,8.05445415663528,7.50428177964259,8.41751726086065
"Porites_compressa_HIv1___RNAseq.g9708.t1",6.63511588298647,6.61800740465609,7.16530954264224,7.13402791560601,5.73028198260291,6.78415287542522,6.27689391835285,6.60732579787875,6.11072757013502,6.70557412670365,6.29461345261602,6.27140726905241,6.43696979551273,6.42686544042985,5.90706423476426,5.93698973024712,6.31937497715604,5.10631280729138,5.10631280729138,6.17365321384001,6.91264498090272,6.7799546104989,6.50625803977885,6.38015960734729,6.30654176289602,6.14172643024608,6.40574848095002,5.10631280729138,6.58486566225377,6.62016244059706,6.17408963993429,6.65652711552703,6.44102130848073,5.10631280729138,5.10631280729138,6.4440674947035,5.10631280729138,6.44402372476744,6.59132823079301,6.84511253618939,7.12801439988818,6.20789159523159
"Porites_compressa_HIv1___RNAseq.47_t",8.15109109053106,8.84131922214947,9.00364345792642,9.41913606668997,8.65464329108919,8.96513582740019,9.51008344035128,9.09690850617683,8.36899025318522,9.52126598593795,9.64802405944279,8.94008711923032,8.67750471858985,8.52966374080663,8.56518459717396,8.2159560757754,8.37445538654644,7.92242408876966,8.73582557131876,8.74817476007889,8.70504209423776,9.23835006256015,9.03656476976155,8.25819370186507,9.18299126110072,8.84127302554486,8.95673922218389,8.91375373368209,8.60806948769038,8.70597324562424,9.13344394491824,8.85177219333224,8.58304220067623,7.53525822657743,7.3690229654004,8.44028740683505,8.87227783799266,9.08801393532557,9.02167126142031,8.57637825293627,9.32636974405054,8.55347500549886
"Porites_compressa_HIv1___RNAseq.g9713.t1",6.82124112884301,6.32067225729542,7.00528250292436,6.24677843602146,5.86762197617288,6.27050347888508,7.01565492495901,6.46892146397971,6.99174196306336,5.10631280729138,5.10631280729138,6.08666573402663,6.64317820089431,6.89442381566798,6.6309588485953,6.81160610464457,6.49722012372794,5.80944309105534,6.06733063769303,6.82655392162709,6.3055333217228,6.58939389520691,6.53096543250287,6.85740993756136,6.75453879162914,6.66024614847883,6.72057272595769,5.10631280729138,6.61758756952395,6.56075101469306,6.04487615338213,6.34563863237839,6.55466024143432,5.10631280729138,5.10631280729138,6.71138574781255,6.91293053146185,6.95941902037367,6.45510768890754,6.67478599896222,6.69028015240174,6.70976112006192
"Porites_compressa_HIv1___RNAseq.g9714.t1",6.85518879140634,5.10631280729138,6.67852914388192,5.10631280729138,6.92226187550427,5.10631280729138,6.75465448325568,5.10631280729138,7.19777875571455,5.10631280729138,5.10631280729138,5.10631280729138,7.06385861133941,6.08233243794078,6.85556859291418,6.10613777412626,5.10631280729138,7.23166954812381,6.64505440142803,7.25189142505498,7.01130324805646,6.85680266920161,6.71104789024576,6.86449676666248,6.53031789279098,7.16976557526599,5.10631280729138,5.10631280729138,6.66495722352121,5.10631280729138,5.10631280729138,5.10631280729138,7.42226898996574,6.55666291268208,5.10631280729138,7.05215840474166,6.71551019449018,6.47290924658476,7.46522823421502,6.965855339965,6.96912027055985,6.56706258682052
"Porites_compressa_HIv1___RNAseq.g9715.t1",6.72567873945612,5.84842064764166,6.23052545288524,6.2781568870218,6.14240509522628,6.47012968423726,7.20911675675695,6.30968544478933,5.94227197825333,6.00053576537897,5.47381868310605,6.6462179400993,6.4004619701766,6.62536386482659,6.32013514413351,5.93698973024712,6.26955907327261,6.39185272166993,6.48606567222882,6.29588646865627,6.26941617093476,6.26328184471908,5.91555772256911,6.34697612876731,6.44142701607837,6.23035368831413,5.83458915602561,5.10631280729138,6.05379397544541,5.76507124512607,6.31340446657146,6.28838506429142,6.65764429491532,5.10631280729138,6.47532794264751,6.28019196011738,7.17478191621403,6.56394477143096,7.25996897003678,6.05790079788065,5.90870875599191,5.65050054606446
"Porites_compressa_HIv1___RNAseq.g9716.t1",6.50685374970628,5.10631280729138,7.03894899992695,5.10631280729138,6.60025733324786,5.10631280729138,7.56143213962976,5.10631280729138,7.40820658973856,5.10631280729138,5.10631280729138,5.10631280729138,7.10507780815702,5.76376855239585,6.71770884838842,7.33745072642605,5.10631280729138,7.03074041294458,7.2220910082627,6.95446479053817,7.48241634997966,7.12780946239117,6.78174096695108,7.01084782923597,6.77348337281842,7.27598901092132,5.10631280729138,5.10631280729138,6.68031977207032,5.10631280729138,5.10631280729138,5.10631280729138,7.38987287257657,5.10631280729138,5.10631280729138,6.98288306328138,7.79957807657385,7.15001616372145,6.85702033999512,6.76302469426181,6.90783310986869,6.8018663625675
"Porites_compressa_HIv1___RNAseq.g9717.t1",6.37845936654615,6.02644723028849,5.76615796482458,5.10631280729138,6.25239702282873,6.08794270179501,5.10631280729138,5.93011373070979,5.94227197825333,5.10631280729138,5.10631280729138,5.57024846959867,5.98900507008122,6.38987681126667,5.99881591194095,5.93698973024712,5.96913594841268,5.60593593816994,5.10631280729138,5.10631280729138,5.6376617857647,5.76911839916476,5.63734010889486,5.46022429989359,5.83541542023405,5.63228457705533,6.34295229088072,5.10631280729138,5.91352230703766,5.85994432522689,5.93273511614846,5.54549282275332,5.64555474941629,5.10631280729138,5.10631280729138,5.44678058816802,5.10631280729138,6.09705140131538,6.03999696705128,5.2926542899376,5.35985560822335,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g9718.t1a",5.48981329404833,5.60405162909587,5.42541138646554,5.10631280729138,5.73028198260291,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.7352590917085,5.76376855239585,5.10631280729138,5.10631280729138,5.33605050318919,5.60593593816994,5.10631280729138,5.54515096805141,5.10631280729138,5.37163333822828,5.10631280729138,5.46022429989359,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,5.8166263596113,5.10631280729138,5.10631280729138,5.66865907378428,5.10631280729138,5.59406446058195,6.78704770353187,5.56118524221983,5.10631280729138,5.10631280729138
"Porites_compressa_HIv1___RNAseq.g9719.t1",6.10395306969996,5.66212209434827,5.83691058543622,5.94599709578575,6.44073619403046,6.21359368251741,5.10631280729138,5.67310069543504,5.91031497557432,6.26459725468072,5.91949695271792,6.0002233995041,6.72901762790848,6.27003407196655,6.43417868153033,5.90953998933609,6.02490235967274,6.2025329054804,6.13110310340795,5.10631280729138,6.43821163391812,5.10631280729138,5.10631280729138,5.66382471891949,5.53022771266481,6.58296983516051,5.10631280729138,5.10631280729138,5.10631280729138,5.10631280729138,6.00923296045119,5.72505510686499,6.13472661701403,5.10631280729138,5.10631280729138,5.10631280729138,6.47731892294873,6.27457140546793,6.24046757327609,5.59729596476642,5.35985560822335,5.10631280729138
"Porites_compressa_HIv1___TS.g4365.t2",10.1110910282424,9.98725147016897,10.5012262980264,10.0552331827612,10.3736963331965,10.5095887502474,10.0477092459013,10.475391107751,10.6929966857737,10.2704943649637,10.2403042323127,10.2516281913129,10.1111492224367,10.4093388491035,10.6938041392917,10.340594398172,10.2431856057976,10.4234056763198,10.9282755856841,9.80921161839594,10.2686695718558,10.0715561514611,10.3294890443627,10.1505457168806,9.89057899374813,10.1141379131081,9.75738816185654,10.0212070379538,10.18679968554,10.5246575932801,9.96141140886963,10.1298140126083,9.85825479771769,10.9301000326927,11.0657808793281,10.0647373569498,9.88810889661451,9.85906217745091,10.1241514102343,10.1141116284181,10.1880108908793,10.6787037278067
"Porites_compressa_HIv1___TS.g4365.t3",6.49163036924613,6.172096459546,6.67852914388192,6.52361819308245,6.58154252200024,6.34151597790364,6.61729582939545,6.52640410120174,6.71678856119982,5.10631280729138,5.10631280729138,6.35177607303954,6.30983663317526,7.1542811753659,6.79843310894887,6.35358476426402,6.26955907327261,6.65079445597225,6.84843767804144,6.27479932492492,6.26941617093476,6.21636352090502,6.74186809638691,6.33566773622716,6.2470204024872,6.23035368831413,5.10631280729138,5.10631280729138,6.37483362084366,6.38433311960426,6.14353157957024,6.1624937990096,6.10119433063761,6.37467278322176,6.47532794264751,6.32373231300762,6.42275537547607,6.45374011070731,6.95493817319783,6.37074988643195,6.28420257323368,6.49984029771434
"Porites_compressa_HIv1___TS.g4366.t1",8.16780638721917,9.4138417614387,9.86811162236944,9.31394603725613,8.12687857228062,9.3111351592817,8.85359536007222,9.74681363820824,9.69615301892295,9.17552524136208,8.89307356336252,9.21342384069912,9.54600971535197,10.1427476725373,8.91551045780326,8.87469846144236,9.77972321875145,8.53256171592608,8.86132103649801,9.6978641179815,8.85084066911671,9.67579468742696,9.73646070030946,9.48529664235491,9.51713083810058,9.18171278857214,9.89526529028928,7.31190553935689,9.30262479288019,9.85501260647403,8.96181094280815,9.42091963811493,9.17508916800606,7.87119340446563,7.3690229654004,9.19906912411529,9.07357223656321,9.50008571752842,9.00772048711395,9.41434455178567,9.34902783134218,8.73361314626047
"Porites_compressa_HIv1___RNAseq.g9722.t1",8.81329249749514,9.12008587687285,8.51905431541146,8.62184302683003,8.70488228370696,8.86315490127549,8.67950918696531,8.49290698171324,8.96093143373882,8.4532140123485,8.1314088103786,8.36519236224084,8.82804275852151,9.35896677584644,8.70920721127115,8.03546286863537,8.11544885889247,7.86555556016472,9.18270923347018,8.34611442841686,8.85578177709685,8.14559521785245,8.30519855768844,8.07242233618982,8.35006886478396,9.0328504966201,9.24767134364123,8.50991320289458,8.32738466719786,8.28188747516107,8.21538402164831,8.19919023211085,8.38519989619229,7.32970048361867,9.60576715548364,8.36131850043534,8.74577671090767,8.64502802958942,9.21609071523743,8.8687068304629,8.74683380298356,8.59604325345357
"Porites_compressa_HIv1___RNAseq.g9723.t1",6.23147150593942,5.10631280729138,5.74068860683616,6.07153702048354,6.41901634257339,5.99265091836396,7.13995941947794,6.18069312811016,5.51219635211667,5.10631280729138,6.84219088723809,6.0002233995041,6.55031345453239,5.10631280729138,7.09176770556994,5.67789861533436,5.33605050318919,6.56623527208604,5.10631280729138,5.9742293291477,6.95305715793803,5.25963947862959,5.70748705452565,5.35687894500829,6.31611778601333,7.19413510638098,5.10631280729138,5.10631280729138,6.59313628081824,5.96913151430378,6.07904277664333,6.73697204430062,7.12418907743095,7.9855215168632,5.10631280729138,5.97953736401704,7.01762235173743,6.48236584372412,7.76694002680087,7.12746303383893,6.44794294007297,7.35137448367578
"Porites_compressa_HIv1___RNAseq.g9724.t1",8.16364621587032,7.72329778298482,9.12714519942024,7.37290664809689,8.60663840521338,8.17448593673974,8.54189065866994,8.8486191743871,8.00216224713987,8.53210424986276,8.92023676602395,8.73024311214771,8.81835727905298,7.74407886161391,7.75367447445329,8.99076657557822,8.18316118715799,8.51938143602588,7.7177920225398,8.59797267564765,8.01150859575201,8.88081417331064,8.26254311510648,7.95709715264785,9.57991754032622,8.48542435648755,7.69074740430285,5.10631280729138,8.3075672610413,7.44294484409108,8.96518395059821,8.32177496417445,8.55035396967969,8.76543074775366,5.10631280729138,8.2731242945181,7.98971534642697,9.09197596541628,8.10972007298567,8.22751720202145,8.28924431588742,8.24932473488644
