"Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero","response_type","classification"
"Pocillopora_acuta_HIv2___RNAseq.g27497.t1",0.174858187007812,0.287427538533042,-243.730991435327,-247.570313024915,17,12,463.007666200659,0,0,0,0,0.00343276812842851,0.00940222599287672,0.600612905923055,0.777184442494104,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27498.t1",0.00085580484465289,0.00344768674373893,-258.198539197247,-268.635373081182,17,12,919.044330458418,0,0,0,0,1.59223079962593e-08,1.30160040555459e-07,0.23629921649334,0.382200957105084,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g27499.t1",0.0576589873077459,0.11836964379311,-209.892663704096,-215.242764720778,17,12,178.999984529947,0,0,0,0,0.169497565615813,0.250025951267092,0.277085261180215,0.43360418491001,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27500.t1",0.00378726593662872,0.0123442498334366,-198.677290960572,-207.381400419836,17,12,175.261159444565,0,0,0,0,0.0066062288810242,0.016609471221938,0.0674849738423486,0.137153090987778,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g27501.t1",4.16266617908502e-06,3.18860740701964e-05,-249.626979375607,-266.016686620653,17,12,791.304962153143,0,0,0,0,0.0311841693765689,0.0623258569132948,8.14786115822187e-06,4.35711417554056e-05,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___TS.g10260.t1",0.377700757469552,0.519514007688378,-391.016864655996,-393.678558502941,17,12,13773.9032828263,0,0,0,0,0.0104905246053396,0.0247067208859088,0.0154133689480933,0.0387446920917551,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27502.t1",1.9181952190407e-08,2.48012996153935e-07,-387.533437734449,-409.735071963548,17,12,21229.0732987777,0,0,0,0,1.5018870265362e-10,1.63860736346629e-09,2.48840551761165e-11,3.14085637726479e-10,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g27503.t1",0.789706190228539,0.880349621887543,-232.124540117416,-233.330471602876,17,12,389.691984615794,0,0,0,0,0.0823629837890674,0.139165459543131,0.86007037090078,0.968224559721795,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27504.t1",0.210786196364115,0.332482830983899,-211.236848736829,-214.804391050073,17,12,132.822472801621,0,0,0,0,0.0255081036754101,0.0526915366712277,0.0454304508496553,0.0980597901030942,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27505.t1",0.000110960347272931,0.000581399584313903,-293.360094460728,-306.11587489079,17,12,592.437812873897,0,0,0,0,0.000107065401337602,0.000433704429878371,0.00140850360234476,0.00468518116112038,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___TS.g10265.t1",0.000108780269662024,0.000571823699656905,-218.82789932408,-231.605942141927,17,12,88.7331001376321,0,0,0,0,0.0004004718373475,0.00142079204769331,0.00119423294915036,0.00404464381275241,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g27508.t1",0.159733229002807,0.267513899634438,-100.060907331987,-104.029485624794,17,12,4.15062534236735,0,0,0,0,0.00925875115799664,0.0221934178406145,0.348321353246733,0.518222552572582,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27510.t1",0.107190956540082,0.195071116166814,-189.162605441924,-193.686272908307,17,12,37.5669658880161,0,0,0,0,0.0361934210092707,0.0705841045736351,0.36082963514532,0.532417436559156,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10272.t1",0.0265092075058816,0.0628484928140869,-128.179323525099,-134.522165600195,17,12,7.25443701085686,0,0,0,0,0.00192211177579213,0.00567665953819201,0.0971102210611096,0.185610086863755,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27516.t1",0.000632006612379049,0.0026527897878401,-142.67727295197,-153.462042205814,17,12,11.7306092428704,0,0,0,0,0.235939927787858,0.323452852138567,0.189883728958068,0.321318919871271,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g27518.t1",0.168182713724323,0.278417965153215,-70.6888582243491,-74.5839645250914,17,12,2.28508084149762,0,0,0,0,0.0549805218132754,0.0999248848316622,0.653442775793312,0.82185941049908,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10279.t1b",0.10963636041765,0.198478657558004,-102.522186967014,-107.015031198484,17,12,6.57993244812531,0,0,0,0,0.0428327578226608,0.0812945599920084,0.909138111219323,0.993890016157961,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27523.t1",0.0480211121033678,0.102018275721473,-302.036185210049,-307.623616404444,17,12,2408.81793256188,0,0,0,0,0.0172529620615781,0.0378025236561381,0.0108225183021541,0.0284760448332129,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10282.t1",2.98894818560945e-05,0.000184843433417519,-288.531034079927,-302.749727703957,17,12,1229.54341095666,0,0,0,0,0.000341766999983457,0.00123066652909738,1.99419887032823e-07,1.41742131732278e-06,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g27525.t1",0.107908599072875,0.196048103837162,-309.382494147159,-313.897050122003,17,12,1501.14915080147,0,0,0,0,0.02573324202754,0.0530862522257133,0.0219941315879833,0.0526343922410182,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10284.t2",0.00107749289489391,0.00421416814984303,-324.055743382614,-334.227135300506,17,12,3275.68010957288,0,0,0,0,7.76069027102003e-17,1.81575399671211e-15,0.00353153459457976,0.0106274136490605,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g27527.t1",0.997634861468461,1,-167.67950495196,-167.829723396734,17,12,29.9538612055237,0,0,0,0,0.35017952671016,0.440523937036119,0.94822704835172,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27529.t1",0.556140168110993,0.692012169869102,-140.937041135126,-142.913756360986,17,12,22.4879862656741,0,0,0,0,0.155055021146568,0.232687097287097,0.372986866761426,0.54615543027633,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10287.t1",0.929814418244849,0.97529234609491,-131.298391726448,-131.972869846922,17,12,5.71693525524111,0,0,0,0,0.943071955655729,0.969904649128264,0.443571721438969,0.623485251601066,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27531.t1",0.999931993412136,1,-103.603229468458,-103.638386191806,17,12,5.24988147879885,0,0,0,0,0.585149907963559,0.660970283266265,0.854912887596557,0.965614112053693,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27533.t1",0.0054973434020728,0.0169481099640489,-144.426952178209,-152.688851661818,17,12,26.3449453608192,0,0,0,0,4.87467926621226e-06,2.6179882768863e-05,0.848740526997556,0.96223666754711,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g27535.t1",0.00118289684503333,0.00456202724787015,-162.45617242009,-172.519743826938,17,12,47.7541376852281,0,0,0,0,9.31172244207637e-07,5.71044183496009e-06,0.159902818945316,0.279771042252903,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___TS.g10293.t1a",0.105519101549478,0.192675299198004,-128.654022838068,-133.199134701438,17,12,16.4494512247446,0,0,0,0,0.0603037085920914,0.107939916462993,0.26933865634104,0.423955533468089,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10293.t1b",0.647048086316036,0.769211349528669,-104.581976676272,-106.25418694448,17,12,7.10244947367813,0,0,0,0,0.436145253125565,0.522540087217334,0.800212336003234,0.932577724043581,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27538.t1",0.485661563871054,0.626668998112057,-107.144716053147,-109.37319994729,17,12,5.23732836545333,0,0,0,0,0.247519773548761,0.335893719575583,0.356153177526482,0.527201400717431,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27539.t1",0.663676464963674,0.783636543703972,-83.8501005917812,-85.4680254146093,17,12,6.45228939994687,0,0,0,0,0.185820089938076,0.268342242090531,0.890191699746884,0.984885382752386,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27541.t1",1.62652640528912e-40,7.80138366813769e-38,-266.451549346541,-364.679998593409,17,12,933.951191659594,0,0,0,0,0.34942381179808,0.439906076929782,3.88301781763732e-79,4.03526447457052e-76,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g27542.t1",0.000354784189776297,0.00160972757453349,-201.738446007513,-213.181920101539,17,12,166.309787607851,0,0,0,0,2.06742805722623e-05,9.784387699294e-05,0.010253776149537,0.0271831878130954,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___TS.g10300.t1",7.92647260431384e-06,5.64840437783405e-05,-235.158201790263,-250.841780618554,17,12,575.000742566944,0,0,0,0,9.18992418335396e-07,5.64407532767868e-06,0.0349266454468072,0.0785416521584004,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___TS.g10301.t1",0.50728965674274,0.646879253991548,-162.940330916011,-165.089571627471,17,12,36.0302737240063,0,0,0,0,0.159000706973126,0.237534389494863,0.978865025309017,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27545.t1",0.162717704880819,0.271333975893061,-254.654917835907,-258.597161549324,17,12,233.148638575053,0,0,0,0,0.064210944041073,0.113669185558123,0.322891991099707,0.488727342518375,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10303.t2",0.0038258368050644,0.0124504430786941,-346.265309520315,-354.95744325247,17,12,3346.2444591261,0,0,0,0,1.6100850082702e-09,1.50120112864549e-08,0.0891395691812587,0.173014007389087,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g27547.t1",0.0455861189064856,0.0977444456367483,-244.985369710575,-250.639871522318,17,12,413.116673764097,0,0,0,0,0.413030911490872,0.500894873261394,3.26906762348631e-07,2.24363829381872e-06,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g27548.t1",0.00323247090517683,0.0107883121699472,-276.898139853253,-285.789114443671,17,12,566.756517891382,0,0,0,0,0.895674162196969,0.930869625775256,3.84263367514368e-05,0.000180965117998033,FALSE,TRUE,FALSE,"Monotonous","transition_down"
"Pocillopora_acuta_HIv2___RNAseq.g27549.t1",3.14407177860789e-07,3.07877087672789e-06,-284.839082821777,-304.036190886656,17,12,2015.47024644272,0,0,0,0,1.44831001015096e-05,7.08836341506574e-05,2.00446832071652e-06,1.20350130926795e-05,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g27550.t1",0.107857722758151,0.195983144118404,-148.426908837141,-152.942108935903,17,12,26.8573099271968,0,0,0,0,0.586105844617932,0.661690470333869,0.231646494770824,0.37625859391307,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10309.t1",0.668467368234787,0.787727126441948,-315.759781195035,-317.362109229332,17,12,1519.38138609473,0,0,0,0,0.00392439438127906,0.0105734385074518,0.533676071806647,0.713809991254871,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10314.t1",0.208757539105159,0.329992507467472,-133.413181121256,-136.994961382425,17,12,16.4040014985071,0,0,0,0,1,1,0.00416844606221866,0.0123327655086353,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10315.t1",0.459063835340462,0.601434633462545,-138.519500543121,-140.848354368369,17,12,10.9510238709049,0,0,0,0,0.519909447913205,0.600521536627762,0.058079181634196,0.120672514923233,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10316.t1",0.513115445347,0.652340316158606,-263.453975405351,-265.58219781,17,12,447.159670690353,0,0,0,0,0.402398554353701,0.490840824773104,0.00508312418377172,0.0146783945107517,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10317.t1",0.264498891025168,0.396376386667918,-278.738802617003,-281.965886784469,17,12,646.709208716623,0,0,0,0,0.352827064083283,0.442849368693129,0.00125767575880647,0.00423715940840094,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27559.t1",0.638295624464778,0.762439232268967,-218.689957824009,-220.390858378769,17,12,113.361846978805,0,0,0,0,0.437213725807822,0.523602589809512,0.903850722206006,0.991726754763979,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27560.t1",0.280855138485009,0.415616946063523,-247.950361539222,-251.08520209225,17,12,212.69091084725,0,0,0,0,0.499536998343092,0.581786237481908,0.114380373906433,0.21278145040653,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10320.t1",0.884999140970336,0.946841265225685,-213.519684751603,-214.385075818634,17,12,92.0898647393672,0,0,0,0,0.482942854911965,0.566430375624684,0.255350838116222,0.406842037399814,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10321.t1",0.816908356421875,0.899143758337752,-247.501684672395,-248.615247330348,17,12,272.717026585985,0,0,0,0,0.204861653423058,0.289487360453092,0.661500296301086,0.828944324475978,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27565.t1",0.59812866354932,0.728877070287956,-272.732531017965,-274.566546099999,17,12,418.73835968484,0,0,0,0,0.766781071721749,0.820882277980473,0.610515728078441,0.785538215745171,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27566.t1",0.000802613043771478,0.00326450944629883,-342.779946103697,-353.290560003487,17,12,4098.15543568539,0,0,0,0,0.00021171072979954,0.000799436383335401,4.72172189902017e-09,4.3105587805074e-08,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g27567.t1",0.0146877919650516,0.0384817508911378,-215.539507101177,-222.614203296997,17,12,382.760891832268,0,0,0,0,5.96855464689635e-11,6.93024773967606e-10,0.954275699248776,1,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g27568.t1",0.215656144915252,0.338771802628412,-240.744748185029,-244.278582598884,17,12,710.961804351319,0,0,0,0,0.102815891329459,0.166829168281052,0.0975118985055248,0.186220846908598,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10328.t2",0.379200375729243,0.520974456551026,-185.775966430434,-188.431095544367,17,12,156.496796910555,0,0,0,0,0.0716094246695034,0.124343724881487,0.048364631241651,0.103355519475454,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27570.t1",0.975096700686439,1,-131.096119545406,-131.510997654084,17,12,12.111180110861,0,0,0,0,0.599563718873295,0.673348284961223,0.979509726431804,1,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10330.t2",2.21688828735207e-25,2.89483826046325e-23,-236.350795531216,-299.066370908287,17,12,495.139324751735,0,0,0,0,1.48909944934399e-22,6.14894525928617e-21,1.4033453447204e-42,2.14729056703506e-40,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g27572.t1",0.000460065110624568,0.00201236126343166,-284.358807753205,-295.506446197213,17,12,2416.29637776514,0,0,0,0,0.000160348122474341,0.000622644017224435,2.18754602870823e-09,2.10086967662733e-08,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g27573.t2",0.000285331878183399,0.00133117515409131,-208.859987664715,-220.550744827584,17,12,258.888724665379,0,0,0,0,5.92069846402946e-08,4.44515774808425e-07,6.50104245570876e-05,0.000291099640732194,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g27574.t1",0.0720983351318616,0.14176951880509,-230.930737987952,-235.987195652276,17,12,385.442519567595,0,0,0,0,0.0120713623036876,0.0278486585159811,0.000548010402985803,0.00200880768090372,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.179_t",0.0636754039960485,0.128292127883144,-109.155166067059,-114.375381200418,17,12,5.57381256984818,0,0,0,0,0.998815853294184,1,0.001577645177803,0.00518419609744197,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27576.t2",1.93711658130362e-08,2.50070520984957e-07,-238.265270938277,-260.456411386986,17,12,442.53957157149,0,0,0,0,0.000108753978547614,0.000439972908184273,3.26156064616069e-06,1.88520472945293e-05,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g27577.t1",0.000866886841768881,0.00348782350920715,-305.831110489222,-316.25314287807,17,12,3289.751877684,0,0,0,0,0.206218189648278,0.290909947286069,0.00720417689504767,0.0199888058671024,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___TS.g10337.t2",1.49662785903163e-05,9.9195842232548e-05,-274.981549636551,-289.96538347231,17,12,1718.40719613263,0,0,0,0,1.0786214311117e-13,1.78631454935968e-12,0.20314759157599,0.339023357744848,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___TS.g10338.t1",0.200401910810211,0.319927290374286,-256.34511391878,-259.986815986914,17,12,693.825199148303,0,0,0,0,0.0653305632234512,0.115291132622663,0.000177011419887678,0.000725052032093707,FALSE,TRUE,FALSE,"Monotonous",NA
"Pocillopora_acuta_HIv2___RNAseq.g27581.t1",0.0327606335240506,0.0747354761477495,-135.186951616067,-141.263056781098,17,12,14.8384564749067,0,0,0,0,0.96520497187996,0.988941898713035,0.00194181072458286,0.00624992918851738,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10343.t1",0.00919668243442715,0.0260571341616488,-146.431816187675,-154.076264861326,17,12,20.8162739182801,0,0,0,0,6.62938142249869e-05,0.000281483490055396,0.595614656409623,0.772422272541202,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g27585.t1",0.0584989395176424,0.119840365132145,-175.390779769796,-180.722004547881,17,12,59.3158344648067,0,0,0,0,0.00468341021615204,0.0123099308885075,0.584104567373204,0.761878143882451,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___TS.g10345.t1",0.541565309237215,0.678514109493413,-79.826416574959,-81.8537749213716,17,12,3.68413167598848,0,0,0,0,0.462215144844035,0.547003934878058,0.0528060974600762,0.111367907724654,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27587.t1",0.41232069571197,0.554975200850094,-112.826653134587,-115.341279074969,17,12,7.91058200364378,0,0,0,0,0.980037533337325,1,0.0350297605964955,0.0787451337572955,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27591.t1",2.43651879367531e-08,3.07536514337328e-07,-254.093543631393,-276.039378168137,17,12,802.125758938048,0,0,0,0,0.0102174573811507,0.0241456892688346,2.19045499185085e-11,2.78026147337161e-10,FALSE,TRUE,FALSE,"Monotonous","transition_up"
"Pocillopora_acuta_HIv2___RNAseq.g27592.t1",0.0109106062813476,0.0301052584647738,-327.005534667774,-334.442968493751,17,12,3034.62177860222,0,0,0,0,1.46385196830644e-11,1.82732392099754e-10,3.05001211557038e-05,0.000146655778242608,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.199_t",3.49749628383298e-06,2.73280246914406e-05,-278.685384043088,-295.26550949567,17,12,2041.43429799171,0,0,0,0,5.17809765153314e-08,3.91829288613131e-07,0.0509386707267218,0.107968164068596,TRUE,FALSE,FALSE,"Transient","transient_up"
"Pocillopora_acuta_HIv2___RNAseq.g27595.t1",0.00670376209476842,0.0200237760964813,-231.83652720001,-239.861348487646,17,12,113.164344289353,0,0,0,0,0.000302865413128746,0.00110386764121643,0.398037790941697,0.57367505859572,FALSE,FALSE,FALSE,"Other","unclassified"
"Pocillopora_acuta_HIv2___RNAseq.g27596.t1",6.25501793246058e-05,0.000353275367421873,-302.303005824951,-315.70018253397,17,12,793.649520223692,0,0,0,0,4.79399007200614e-05,0.000209766502431413,2.70263852130689e-05,0.000130988160435125,TRUE,FALSE,FALSE,"Transient","transient_down"
"Pocillopora_acuta_HIv2___RNAseq.g27597.t1",0.122216832856475,0.216738483239003,-234.001370226177,-238.344895277893,17,12,94.8451722300122,0,0,0,0,0.0146455425241117,0.032848424109161,0.0597762460231872,0.123662852692793,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27598.t1",0.0241569108522103,0.0581559799480679,-246.171178327693,-252.630308826699,17,12,282.422436476064,0,0,0,0,0.00160507263547269,0.00484626446345084,0.736337716401315,0.88821123524113,FALSE,FALSE,FALSE,"Other",NA
"Pocillopora_acuta_HIv2___RNAseq.g27599.t1",0.000106943801902019,0.000563559547145679,-233.392715413258,-246.189857293393,17,12,168.848599175657,0,0,0,0,0.000128165033047014,0.000510225712565936,0.133440071771237,0.241343642497928,TRUE,FALSE,FALSE,"Transient","transient_down"
